iter,tourLength,time
1,31991.021772,162
2,31595.827545,164
3,32382.646720,218
4,31526.539143,208
5,31608.515417,183
6,32225.460986,162
7,32214.437588,161
8,31670.892735,165
9,31450.909318,163
10,32005.686710,160
11,31376.263293,167
12,30590.447011,162
13,32138.286277,166
14,31945.016816,165
15,30902.941211,165
16,31374.184694,164
17,32160.587898,178
18,32104.928869,162
19,31257.361385,158
20,31822.645896,166
21,31385.888500,161
22,31862.596922,159
23,32012.235877,160
24,31443.470298,162
25,32024.286070,167
26,32005.649648,162
27,32396.018176,165
28,31850.948128,162
29,31608.318471,161
30,32177.526966,160
31,31474.206209,156
32,32122.842150,159
33,31759.031298,186
34,31822.225138,161
35,31193.283341,163
36,32606.341534,161
37,30606.988849,163
38,31562.896290,159
39,31776.302176,158
40,32036.381802,164
41,31712.791434,164
42,31974.128947,161
43,31009.764821,162
44,32276.774347,160
45,32153.773025,163
46,32312.754163,176
47,31801.619590,175
48,31203.816161,164
49,31202.332914,166
50,31957.187555,162
51,31790.479295,160
52,31841.925472,164
53,31793.715429,186
54,31623.132176,164
55,31609.879858,158
56,31951.949368,160
57,31615.333995,165
58,31572.496871,164
59,32087.465165,158
60,31315.789708,159
61,31804.586166,166
62,32346.144021,158
63,31448.444358,165
64,31035.638738,162
65,31561.159864,163
66,31634.633245,166
67,32387.669126,162
68,31420.228309,163
69,31893.131930,166
70,32345.727383,160
71,31022.638107,173
72,32026.714863,158
73,32238.314647,163
74,32211.445894,161
75,32055.519853,163
76,31803.334906,169
77,31820.023784,170
78,31009.134935,174
79,30920.631277,166
80,31933.812206,163
81,31024.854851,157
82,31766.654888,160
83,31736.638085,160
84,31983.380098,162
85,31414.391567,160
86,32086.388184,157
87,31408.086914,157
88,31840.710604,162
89,31562.403249,159
90,32203.019616,161
91,31765.422728,161
92,31928.211178,165
93,32084.462517,161
94,32016.472505,167
95,31624.237250,161
96,31571.516178,166
97,31517.839067,159
98,32125.077475,161
99,31977.120361,159
100,31483.669664,162
101,32007.060629,163
102,32275.622346,160
103,32126.008926,162
104,31162.194465,157
105,31228.359803,169
106,31034.886739,164
107,31194.014071,164
108,32209.803781,180
109,32569.040497,227
110,30833.789906,194
111,31647.971228,171
112,31755.283295,162
113,31964.091605,162
114,31729.665757,156
115,31437.236635,161
116,31327.374746,189
117,32446.849748,211
118,31272.720925,169
119,31834.804526,162
120,31504.808052,162
121,32034.344212,167
122,31865.520683,162
123,30969.584085,162
124,31206.183532,165
125,31986.491326,163
126,31905.524342,165
127,30997.572149,160
128,32161.171133,162
129,31950.689835,165
130,32161.313352,163
131,30298.378282,158
132,32123.572129,163
133,30864.408921,162
134,32162.007000,164
