iter,tourLength,time
1,13493.124348,294
2,13401.730758,292
3,12265.939059,291
4,8609.253885,273
5,5232.524022,270
6,3898.141369,262
7,3405.298354,270
8,3334.712141,260
9,3353.905670,244
10,3334.375108,251
11,3251.024689,244
12,3240.867105,246
13,3240.867105,249
14,3215.615017,245
15,3207.748684,248
16,3207.980145,261
17,3211.558237,252
18,3207.748684,244
19,3207.748684,251
20,3366.527992,249
21,3342.248033,255
22,3358.037584,275
23,3342.248033,251
24,3342.248033,282
25,3358.037584,260
26,3358.037584,246
27,3377.530249,261
28,3372.343268,246
29,3342.248033,262
30,3342.248033,247
31,3358.037584,248
32,3372.343268,257
33,3358.037584,256
34,3362.992930,244
35,3342.248033,255
36,3362.992930,250
37,3358.037584,245
38,3342.248033,257
39,3372.343268,250
40,3342.248033,271
41,3366.527992,269
42,3358.037584,256
43,3342.248033,254
44,3342.248033,251
45,3342.248033,245
46,3362.992930,246
47,3374.936144,250
48,3342.248033,254
49,3342.248033,243
50,3342.248033,248
51,3366.527992,253
52,3377.530249,250
53,3366.527992,272
54,3358.037584,316
55,3358.037584,284
56,3342.248033,255
57,3366.527992,249
58,3358.037584,241
59,3366.527992,276
60,3358.037584,264
61,3372.343268,263
62,3358.037584,249
63,3372.343268,241
64,3342.248033,267
65,3366.527992,261
66,3362.992930,250
67,3358.037584,257
68,3342.248033,245
69,3342.248033,248
70,3342.248033,252
71,3366.527992,245
72,3374.936144,247
73,3342.248033,254
74,3362.992930,254
75,3342.248033,242
76,3342.248033,253
77,3342.248033,243
78,3342.248033,240
79,3342.248033,258
80,3362.992930,258
81,3362.992930,285
82,3366.527992,243
83,3342.248033,243
84,3383.729978,248
85,3342.248033,246
86,3372.343268,242
87,3358.037584,244
88,3342.248033,242
89,3358.037584,255
90,3362.992930,243
91,3358.037584,245
92,3366.527992,247
93,3358.037584,246
94,3366.527992,253
95,3358.037584,247
96,3366.527992,239
97,3358.037584,242
98,3366.527992,247
99,3342.248033,245
100,3362.992930,263
101,3377.472796,266
102,3342.248033,243
103,3342.248033,247
104,3372.343268,240
105,3358.037584,240
106,3366.527992,266
107,3342.248033,244
108,3342.248033,240
109,3362.992930,248
110,3358.037584,246
111,3342.248033,236
112,3358.037584,246
113,3374.936144,248
114,3342.248033,249
115,3342.248033,245
116,3379.774726,239
117,3342.248033,246
118,3358.037584,249
119,3372.343268,242
120,3372.343268,255
121,3362.992930,270
122,3366.527992,250
123,3342.248033,250
124,3372.343268,243
125,3342.248033,238
126,3358.037584,266
127,3362.992930,251
128,3383.729978,244
129,3342.248033,247
130,3358.037584,247
131,3377.472796,257
132,3362.992930,252
133,3358.037584,250
134,3342.248033,250
135,3366.527992,259
136,3358.037584,243
137,3358.037584,247
138,3358.037584,247
139,3358.037584,273
140,3362.992930,344
141,3342.248033,271
142,3342.248033,252
143,3379.774726,254
144,3362.992930,248
145,3342.248033,254
146,3374.052799,248
147,3358.037584,254
148,3366.527992,249
149,3358.037584,247
150,3366.527992,246
151,3342.248033,275
152,3358.037584,246
153,3358.037584,249
154,3358.037584,252
155,3366.527992,245
156,3362.992930,248
157,3372.343268,256
158,3362.992930,248
159,3342.248033,265
160,3342.248033,270
161,3342.248033,249
162,3358.037584,243
163,3358.037584,245
164,3372.343268,253
165,3342.248033,247
166,3372.343268,247
167,3342.248033,252
168,3372.343268,248
169,3358.037584,245
170,3342.248033,244
171,3374.936144,250
172,3372.343268,258
173,3383.729978,248
174,3342.248033,251
175,3358.037584,248
176,3342.248033,251
177,3362.992930,251
178,3358.037584,257
179,3342.248033,261
180,3372.343268,290
181,3358.037584,244
182,3366.527992,250
183,3366.527992,246
184,3372.343268,266
185,3358.037584,246
186,3342.248033,260
187,3383.729978,252
188,3374.936144,246
189,3386.589454,250
190,3374.936144,251
191,3342.248033,249
192,3362.992930,256
193,3377.472796,254
194,3377.472796,248
195,3342.248033,249
196,3358.037584,248
197,3366.527992,251
198,3366.527992,247
199,3366.527992,268
200,3358.037584,262
201,3379.774726,252
202,3366.527992,248
203,3342.248033,247
204,3362.992930,243
205,3372.343268,257
206,3366.527992,243
207,3366.527992,252
208,3377.472796,249
209,3383.729978,254
210,3377.472796,250
211,3366.527992,243
212,3372.343268,247
213,3372.343268,251
214,3366.527992,258
215,3358.037584,243
216,3383.729978,244
217,3377.472796,254
218,3366.527992,252
219,3366.527992,259
220,3377.472796,258
221,3366.527992,245
222,3366.527992,254
223,3408.544796,267
224,3377.472796,246
225,3383.729978,245
226,3366.527992,246
227,3366.527992,247
228,3374.936144,248
229,3366.527992,246
230,3366.527992,270
231,3372.343268,253
232,3377.472796,250
233,3366.527992,256
234,3372.343268,252
235,3386.589454,252
236,3406.102352,243
237,3383.729978,255
238,3366.527992,285
239,3366.527992,289
240,3379.774726,257
241,3372.343268,257
242,3372.343268,250
243,3372.343268,246
244,3386.589454,251
245,3366.527992,247
246,3372.343268,256
247,3377.472796,249
248,3372.343268,250
249,3372.343268,247
250,3366.527992,280
251,3366.527992,251
252,3383.729978,255
253,3383.729978,249
254,3395.447713,259
255,3366.527992,250
256,3366.527992,251
257,3372.343268,246
258,3383.729978,268
259,3372.343268,281
260,3377.472796,246
261,3379.774726,255
262,3406.102352,249
263,3366.527992,263
264,3366.527992,260
