iter,tourLength,time
1,4212.914758,205
2,4252.440614,200
3,4220.519876,200
4,4138.622217,206
5,4269.262383,201
6,4133.681987,209
7,4233.178879,206
8,4096.625938,241
9,4034.848760,224
10,3973.081708,207
11,3964.058173,211
12,3896.713638,203
13,3903.135014,206
14,3759.496790,205
15,3715.521303,202
16,3858.352355,201
17,3573.611611,203
18,3777.151655,210
19,3768.389897,205
20,3576.753578,203
21,3537.533237,206
22,3477.843333,203
23,3630.036717,206
24,3630.317033,205
25,3610.213628,204
26,3474.174596,205
27,3547.810246,204
28,3414.240298,235
29,3438.497658,203
30,3481.195836,204
31,3585.630167,205
32,3432.364256,213
33,3350.000073,223
34,3512.578035,203
35,3421.306388,209
36,3435.565777,200
37,3381.492193,205
38,3542.697066,228
39,3427.915661,206
40,3470.080494,200
41,3517.445606,206
42,3372.363486,201
43,3530.976824,207
44,3424.054603,202
45,3435.324405,203
46,3475.409685,202
47,3226.936185,206
48,3380.403630,211
49,3462.208235,211
50,3447.533810,197
51,3351.328446,199
52,3472.372054,202
53,3326.406177,204
54,3377.965769,207
55,3431.797558,207
56,3307.582526,216
57,3464.165665,231
58,3449.302636,210
59,3425.958428,213
60,3353.221416,206
61,3438.103943,205
62,3366.554447,202
63,3448.208511,199
64,3381.042677,201
65,3383.663124,200
66,3463.744427,202
67,3443.978025,204
68,3397.481859,208
69,3399.185356,243
70,3444.403684,204
71,3349.701117,206
72,3367.763390,210
73,3338.170912,202
74,3381.679911,207
75,3366.097654,201
76,3425.239354,203
77,3438.396593,207
78,3287.747326,206
79,3335.485534,209
80,3436.937303,212
81,3374.156704,232
82,3413.202212,203
83,3313.195337,210
84,3380.895872,201
85,3309.969710,203
86,3498.745010,202
87,3408.823737,202
88,3352.178987,211
89,3341.573142,209
90,3477.972982,203
91,3492.070160,208
92,3491.548354,204
93,3284.697545,200
94,3437.286247,208
95,3348.359047,204
96,3492.694393,207
97,3441.335414,206
98,3413.415842,211
99,3335.363508,239
100,3326.090058,204
101,3385.239602,205
102,3357.360948,201
103,3358.667982,196
104,3424.451707,215
105,3331.729002,222
106,3220.170461,207
107,3378.920929,206
108,3343.900721,209
109,3296.631791,221
110,3435.882253,203
111,3379.857863,204
112,3458.494506,202
113,3369.396548,203
114,3478.865936,206
115,3445.807790,203
116,3380.014619,204
117,3314.655147,207
118,3410.557424,199
119,3404.953232,217
120,3452.739396,202
121,3333.221417,210
122,3414.421715,212
123,3439.736730,205
124,3454.000314,201
125,3436.485839,204
126,3429.121021,205
127,3369.832268,200
128,3390.421679,212
129,3415.259137,249
130,3413.208067,205
131,3304.594435,208
132,3418.045323,209
133,3340.289337,202
134,3313.104790,202
135,3383.582982,205
136,3456.814037,205
137,3306.039114,204
138,3448.493010,209
139,3356.883745,214
140,3432.027058,200
141,3410.478859,202
142,3383.352880,204
143,3430.811639,202
144,3249.451633,204
145,3396.542938,204
146,3394.037541,199
147,3359.787469,203
148,3493.553209,205
149,3391.072405,240
150,3370.331865,217
151,3347.020360,206
152,3388.596860,209
153,3390.132292,226
154,3436.752888,219
155,3374.330666,222
156,3225.094734,218
157,3371.680765,212
158,3384.520492,219
159,3352.220912,227
160,3400.121716,218
161,3398.777934,214
162,3417.080921,203
163,3469.400689,200
164,3349.092972,204
165,3339.374318,206
166,3511.212512,204
167,3437.003975,205
168,3362.445443,205
169,3343.926345,216
170,3351.278802,201
171,3395.192038,199
172,3212.725961,208
173,3252.473650,201
174,3257.416159,200
175,3421.561960,203
176,3384.136846,215
177,3335.320806,232
178,3254.628946,208
179,3408.557895,252
180,3301.634215,203
181,3341.755234,200
182,3322.328242,205
183,3440.666675,199
184,3393.236114,207
185,3409.687751,204
186,3316.116013,204
187,3476.492106,204
188,3363.622108,207
189,3306.570727,209
190,3453.869280,198
191,3426.316996,203
192,3376.867039,205
193,3350.689729,208
194,3494.426166,205
195,3364.362118,204
196,3441.810885,207
197,3360.974398,209
198,3377.265585,202
199,3377.531056,212
200,3391.733937,217
201,3448.981839,216
202,3333.896438,219
203,3421.854816,198
204,3490.322865,207
205,3401.503033,203
206,3433.296307,204
207,3446.984805,202
208,3355.707226,204
209,3454.636127,221
210,3339.758152,222
211,3404.165780,200
212,3360.140222,207
213,3473.450580,202
214,3351.290300,207
215,3409.752322,203
216,3424.489258,202
217,3445.565051,206
218,3447.314123,203
219,3360.691401,211
220,3246.460843,232
221,3377.652235,203
222,3388.876808,202
223,3460.997462,203
224,3427.339294,211
225,3391.953689,221
226,3419.395976,211
227,3371.844164,205
228,3421.271539,200
229,3397.108935,209
230,3479.461405,216
231,3485.007175,271
232,3327.041649,238
233,3392.327342,223
234,3483.477613,204
235,3370.584970,203
236,3356.337085,202
237,3421.615577,202
238,3280.861183,209
239,3355.843304,216
240,3444.310157,203
241,3390.443356,204
242,3448.656136,200
243,3444.849050,204
244,3436.906884,204
245,3489.526694,204
246,3374.703156,204
