iter,tourLength,time
1,26188.485331,488
2,26185.171973,480
3,25762.096397,480
4,26375.130512,491
5,25885.730628,473
6,25491.033110,503
7,25697.283096,501
8,26246.463751,508
9,25961.268804,486
10,25466.919281,511
11,25150.079263,481
12,24900.373286,483
13,24754.247142,476
14,24240.753537,487
15,24299.666694,476
16,22837.972112,473
17,23121.985888,487
18,21887.383253,474
19,19437.928977,502
20,13905.075239,518
21,8237.116631,476
22,5265.028954,467
23,4201.570824,535
24,3633.092131,547
25,3607.506186,506
26,3623.019748,459
27,3491.854616,473
28,3485.697189,474
29,3616.080872,476
30,3641.980290,502
31,3624.202054,480
32,3658.147633,483
33,3598.729232,468
34,3596.000458,477
35,3554.471810,467
36,3626.071978,482
37,3620.488821,470
38,3620.364572,490
39,3620.801120,474
40,3665.069520,490
41,3686.492040,495
42,3633.349420,484
43,3644.107304,478
44,3650.873064,470
45,3639.460876,486
46,3622.514501,476
47,3683.235613,500
48,3633.349420,511
49,3622.460285,496
50,3594.128413,489
51,3633.349420,523
52,3656.437743,483
53,3775.574012,514
54,3633.349420,488
55,3793.233528,495
56,3820.942275,477
57,3633.349420,480
58,3633.349420,484
59,3775.574012,492
60,3633.349420,584
61,3793.233528,567
62,3718.812911,493
63,3633.349420,482
64,3633.349420,477
65,3793.233528,482
66,3633.349420,509
67,3633.349420,488
68,3775.574012,483
69,3828.450892,482
70,3633.349420,496
71,3633.349420,508
72,3633.349420,524
73,3633.349420,601
74,3633.349420,491
75,3633.349420,570
76,3633.349420,499
77,3633.349420,477
78,3775.574012,487
79,3793.233528,476
80,3633.349420,508
81,3633.349420,503
82,3775.574012,503
83,3633.349420,480
84,3633.349420,491
85,3775.574012,485
86,3633.349420,473
87,3633.349420,486
88,3793.233528,483
89,3793.233528,480
90,3820.942275,475
91,3633.349420,514
92,3775.574012,480
93,3775.574012,490
94,3793.233528,476
95,3829.554775,504
96,3793.233528,484
97,3633.349420,490
98,3633.349420,482
99,3633.349420,485
100,3633.349420,488
101,3633.349420,550
102,3633.349420,476
103,3775.574012,485
104,3633.349420,489
105,3775.574012,504
106,3707.206937,474
107,3633.349420,472
108,3793.233528,505
109,3793.233528,479
110,3633.349420,490
111,3633.349420,506
112,3633.349420,496
113,3633.349420,484
114,3775.574012,483
115,3633.349420,491
116,3775.574012,481
117,3633.349420,483
118,3633.349420,483
119,3633.349420,480
120,3633.349420,491
121,3633.349420,497
122,3775.574012,515
123,3633.349420,491
124,3775.574012,477
125,3775.574012,514
126,3793.233528,474
127,3793.233528,484
128,3633.349420,478
129,3775.574012,489
130,3633.349420,481
131,3820.942275,506
132,3775.574012,506
133,3633.349420,489
134,3633.349420,486
135,3633.349420,488
136,3633.349420,481
137,3820.942275,475
138,3775.574012,489
139,3633.349420,475
140,3633.349420,476
141,3775.574012,483
142,3775.574012,519
143,3775.574012,510
144,3775.574012,548
145,3633.349420,480
146,3633.349420,471
147,3793.233528,504
148,3633.349420,498
149,3633.349420,481
150,3775.574012,484
151,3633.349420,488
152,3633.349420,521
153,3775.574012,480
154,3775.574012,483
155,3633.349420,487
156,3828.450892,483
157,3775.574012,492
158,3633.349420,486
159,3718.812911,487
160,3633.349420,492
161,3793.233528,503
162,3793.233528,495
163,3775.574012,495
164,3633.349420,487
165,3775.574012,491
166,3793.233528,493
167,3633.349420,486
168,3828.450892,481
169,3775.574012,483
170,3775.574012,487
171,3633.349420,500
172,3633.349420,506
173,3633.349420,510
174,3633.349420,501
175,3775.574012,478
176,3633.349420,512
177,3633.349420,484
178,3633.349420,482
179,3633.349420,481
180,3793.233528,478
181,3775.574012,484
182,3793.233528,492
183,3633.349420,503
184,3633.349420,485
185,3707.206937,486
186,3633.349420,499
187,3633.349420,479
188,3828.450892,488
189,3707.206937,487
190,3793.233528,482
191,3707.206937,491
192,3836.411269,488
193,3707.206937,506
194,3707.206937,493
195,3836.411269,491
196,3672.715873,481
197,3836.411269,488
198,3707.206937,514
199,3853.918566,506
200,3707.206937,485
