iter,tourLength,time
1,6756.427365,497
2,5937.419305,478
3,3916.901152,485
4,3326.198866,487
5,3127.200296,496
6,3229.179569,478
7,3261.797568,481
8,3261.159044,483
9,3260.244777,469
10,3265.739505,608
11,3262.980576,493
12,3249.623724,461
13,3263.750144,475
14,3372.039838,516
15,3372.039838,463
16,3350.589225,470
17,3372.039838,475
18,3372.039838,509
19,3372.039838,476
20,3374.010581,471
21,3372.039838,475
22,3372.039838,586
23,3373.807546,479
24,3372.039838,468
25,3374.010581,467
26,3372.039838,470
27,3368.697618,491
28,3315.214135,496
29,3373.807546,475
30,3372.039838,476
31,3372.039838,492
32,3373.807546,483
33,3372.039838,485
34,3372.039838,473
35,3374.010581,477
36,3374.010581,482
37,3372.039838,481
38,3373.807546,518
39,3373.807546,488
40,3373.807546,518
41,3373.807546,484
42,3373.807546,471
43,3374.010581,479
44,3374.010581,482
45,3373.807546,522
46,3374.010581,475
47,3374.010581,485
48,3374.010581,501
49,3373.807546,497
50,3374.010581,473
51,3374.010581,485
52,3373.807546,474
53,3374.010581,494
54,3374.010581,478
55,3374.010581,480
56,3374.010581,481
57,3373.807546,486
58,3373.807546,505
59,3374.010581,509
60,3373.807546,492
61,3374.010581,505
62,3373.807546,484
63,3373.807546,475
64,3373.807546,483
65,3374.010581,475
66,3373.807546,482
67,3373.807546,480
68,3373.807546,482
69,3374.010581,501
70,3374.010581,489
71,3374.010581,498
72,3374.010581,473
73,3373.807546,474
74,3374.010581,506
75,3374.010581,507
76,3374.010581,474
77,3374.010581,493
78,3373.807546,481
79,3374.010581,520
80,3373.807546,505
81,3373.807546,495
82,3373.807546,487
83,3373.807546,486
84,3373.807546,469
85,3374.010581,484
86,3374.010581,478
87,3374.010581,493
88,3374.010581,579
89,3374.010581,546
90,3293.486422,486
91,3374.010581,492
92,3293.486422,498
93,3293.486422,481
94,3359.102007,480
95,3293.486422,488
96,3293.486422,492
97,3293.486422,481
98,3319.776872,491
99,3293.486422,519
100,3293.486422,556
101,3293.486422,541
102,3319.776872,667
103,3293.486422,740
104,3293.486422,715
105,3319.776872,681
106,3293.486422,682
107,3359.102007,576
108,3376.858362,485
109,3359.102007,489
110,3293.486422,494
111,3293.486422,476
112,3293.486422,481
113,3327.159898,486
114,3293.486422,499
115,3293.486422,495
116,3293.486422,477
117,3359.102007,494
118,3293.486422,494
119,3293.486422,476
120,3328.559192,481
121,3367.514344,471
122,3293.486422,479
123,3293.486422,485
124,3293.486422,482
125,3293.486422,490
126,3293.486422,479
127,3293.486422,515
128,3293.486422,504
129,3293.486422,477
130,3293.486422,477
131,3293.486422,483
132,3293.486422,497
133,3367.514344,528
134,3293.486422,557
135,3293.486422,526
136,3356.787909,481
137,3293.486422,487
138,3293.486422,494
139,3293.486422,477
140,3293.486422,514
141,3359.102007,478
142,3293.486422,479
143,3293.486422,480
144,3367.514344,489
145,3293.486422,497
146,3367.514344,476
147,3293.486422,487
148,3293.486422,522
149,3293.486422,482
150,3359.102007,527
151,3359.102007,528
152,3293.486422,488
153,3293.486422,483
154,3359.102007,480
155,3293.486422,480
156,3293.486422,501
157,3293.486422,503
158,3359.102007,506
159,3293.486422,486
160,3327.159898,481
161,3293.486422,489
162,3359.102007,488
163,3293.486422,481
164,3293.486422,492
165,3293.486422,489
166,3293.486422,507
167,3293.486422,484
168,3293.486422,525
169,3293.486422,498
170,3327.159898,495
171,3382.668957,482
172,3293.486422,484
173,3342.600172,488
174,3367.514344,488
175,3293.486422,488
176,3293.486422,484
177,3293.486422,482
178,3293.486422,535
179,3293.486422,496
180,3293.486422,497
181,3293.486422,489
182,3293.486422,488
183,3359.102007,500
184,3293.486422,480
185,3293.486422,488
186,3293.486422,580
187,3359.102007,524
188,3359.102007,503
189,3293.486422,485
190,3293.486422,501
191,3374.352260,497
192,3365.785262,484
193,3293.486422,471
194,3367.514344,481
195,3293.486422,495
196,3365.785262,492
197,3333.003396,483
198,3293.486422,504
199,3333.003396,496
200,3293.486422,526
