iter,tourLength,time
1,4053.195596,126
2,3933.744500,125
3,3862.159115,122
4,3827.523781,120
5,3779.030006,120
6,3753.209665,151
7,3703.813070,132
8,3521.975115,119
9,3685.408663,113
10,3547.956392,117
11,3564.488847,116
12,3430.245888,126
13,3408.700429,119
14,3419.064099,112
15,3326.722370,111
16,3409.316058,115
17,3296.442892,113
18,3392.361260,113
19,3342.208057,113
20,3147.775674,114
21,3226.059965,117
22,3239.372245,109
23,3295.611845,117
24,3205.489845,130
25,3196.109141,116
26,3118.386973,114
27,3203.878059,118
28,3138.762959,117
29,3088.797355,117
30,3169.366781,111
31,3188.197244,113
32,3127.500384,113
33,3067.480747,108
34,3062.208175,114
35,3049.933886,112
36,3044.906594,116
37,3079.321486,118
38,3041.006114,113
39,3042.120708,117
40,3182.904785,111
41,3075.416186,113
42,3121.555772,116
43,3071.175599,115
44,3041.378728,110
45,3024.127914,113
46,2999.198858,108
47,3008.820997,114
48,2954.518069,112
49,2950.633320,111
50,2922.442138,111
51,2921.254854,113
52,2994.587071,113
53,2911.059699,109
54,3002.654005,109
55,2918.642493,110
56,2956.161969,113
57,2948.881362,109
58,2862.651678,114
59,2921.254854,106
60,2944.138306,116
61,2873.682668,117
62,2925.773769,111
63,2866.980889,115
64,2962.443552,110
65,2921.254854,107
66,2921.254854,110
67,2909.515648,110
68,2943.882271,106
69,2902.726801,109
70,2957.087834,117
71,2873.682668,117
72,2873.682668,125
73,2840.736151,114
74,2885.306062,112
75,2905.610240,109
76,2848.011629,109
77,2921.254854,109
78,2921.254854,112
79,2873.682668,133
80,2920.275740,113
81,2953.182426,107
82,2952.050249,108
83,2899.047975,110
84,2932.878248,111
85,2953.698704,109
86,2873.682668,110
87,2873.682668,111
88,2914.803543,110
89,2881.718215,109
90,2975.556699,110
91,2908.319207,112
92,2940.878252,109
93,2900.815059,109
94,2905.610240,109
95,2873.682668,112
96,2949.637730,110
97,2905.610240,108
98,2914.803543,136
99,2962.591416,108
100,2870.640195,108
101,2971.055198,108
102,2907.452201,109
103,2873.682668,109
104,2848.011629,116
105,2921.254854,109
106,2896.052619,108
107,2930.079618,109
108,2900.815059,107
109,2873.682668,112
110,2935.176829,109
111,2873.682668,110
112,2905.610240,110
113,2873.682668,115
114,2905.610240,113
115,2928.231947,116
116,2892.710614,121
117,2970.718244,125
118,2939.551365,111
119,2873.682668,108
120,2905.610240,108
121,2905.610240,109
122,2905.610240,107
123,2956.925993,108
124,2873.682668,109
125,2949.945669,110
126,2905.610240,107
127,2905.610240,111
128,2946.564360,118
129,2905.610240,110
130,2905.610240,110
131,2905.610240,110
132,2905.610240,109
133,2885.306062,114
134,2908.768962,109
135,2928.302341,119
136,2868.823261,116
137,2928.238806,109
138,2905.610240,110
139,2905.610240,111
140,2905.610240,109
141,2905.610240,109
142,2907.452201,110
143,2905.610240,110
144,2905.610240,112
145,2905.610240,110
146,2905.610240,111
147,2905.610240,106
148,2905.610240,111
149,2905.610240,114
150,2905.610240,110
151,2907.452201,108
152,2905.610240,110
153,2902.342771,111
154,2898.011982,145
155,2905.610240,118
156,2905.610240,109
157,2905.610240,109
158,2898.011982,112
159,2905.610240,113
160,2905.610240,116
161,2905.610240,126
162,2905.610240,117
163,2898.365960,107
164,2905.610240,109
165,2905.610240,111
166,2907.452201,111
167,2905.610240,108
168,2891.316747,115
169,2875.298235,114
170,2905.610240,107
171,2905.610240,110
172,2905.610240,110
173,2905.610240,123
174,2905.610240,108
175,2907.452201,110
176,2901.039443,110
177,2905.610240,108
178,2905.610240,116
179,2868.823261,112
180,2904.050122,112
181,2905.526644,107
182,2907.452201,111
183,2905.610240,110
184,2889.776216,110
185,2877.819637,110
186,2905.610240,110
187,2907.452201,107
188,2889.776216,108
189,2904.050122,111
190,2905.610240,109
191,2868.823261,115
192,2905.610240,111
193,2875.298235,110
194,2905.610240,109
195,2907.452201,114
196,2868.823261,111
197,2907.452201,111
198,2883.322612,112
199,2872.870827,109
200,2905.610240,108
