iter,tourLength,time
1,4625.228786,307
2,4620.881371,315
3,4408.313730,313
4,4053.151153,317
5,3776.711938,298
6,3670.289936,302
7,3508.965482,300
8,3585.371984,305
9,3502.557511,296
10,3564.400320,294
11,3490.332339,299
12,3327.206919,299
13,3458.308660,327
14,3527.736454,299
15,3477.256381,304
16,3463.042916,296
17,3599.456676,299
18,3547.906070,301
19,3578.776216,302
20,3388.998499,330
21,3583.927727,300
22,3524.409176,321
23,3609.424653,300
24,3329.681270,298
25,3458.284943,300
26,3413.949377,302
27,3512.895635,309
28,3537.946155,303
29,3585.954621,304
30,3380.544878,298
31,3524.471556,293
32,3546.194718,299
33,3569.815746,296
34,3578.753468,304
35,3304.200387,301
36,3618.877638,319
37,3543.166697,328
38,3440.698593,297
39,3549.453656,301
40,3518.732333,311
41,3593.676365,304
42,3620.034945,301
43,3536.594078,323
44,3557.670884,298
45,3531.868167,302
46,3580.994731,299
47,3666.959360,302
48,3593.713501,306
49,3461.573828,298
50,3592.323580,297
51,3554.842013,297
52,3455.223221,305
53,3578.291433,319
54,3587.118755,305
55,3467.936637,304
56,3606.964680,298
57,3536.516560,307
58,3505.280422,302
59,3392.562860,303
60,3596.747124,303
61,3483.896277,305
62,3439.091551,298
63,3593.523837,308
64,3361.144456,319
65,3569.856726,299
66,3524.512383,295
67,3550.144488,303
68,3519.277951,334
69,3565.635699,316
70,3529.914175,318
71,3564.797073,298
72,3452.854730,299
73,3581.300411,298
74,3548.218849,307
75,3539.197028,309
76,3523.156572,300
77,3544.486057,301
78,3554.753433,309
79,3524.509721,306
80,3547.334097,310
81,3555.729748,310
82,3566.294072,319
83,3664.267866,310
84,3495.132704,307
85,3417.912893,309
86,3484.128773,318
87,3570.989000,306
88,3451.123519,303
89,3456.259881,297
90,3633.772265,316
91,3450.430185,298
92,3466.544701,301
93,3461.229567,298
94,3431.367621,296
95,3503.915295,309
96,3528.797659,299
97,3487.744276,303
98,3603.414403,312
99,3539.540839,302
100,3540.443587,301
101,3463.843473,302
102,3551.194381,331
103,3631.665654,296
104,3462.902100,311
105,3539.267860,299
106,3449.083169,295
107,3590.617455,309
108,3532.414948,300
109,3567.468089,302
110,3487.714565,301
111,3616.850673,308
112,3544.368036,298
113,3593.338272,300
114,3646.927481,320
115,3587.001722,311
116,3492.256232,300
117,3523.016931,304
118,3642.661460,335
119,3552.340460,319
120,3336.657603,297
121,3550.869837,297
122,3498.626072,308
123,3591.531434,298
124,3652.552895,298
125,3485.494212,300
126,3553.850436,298
127,3403.600152,293
128,3458.292775,304
129,3346.377444,300
130,3531.156691,297
131,3551.529752,301
132,3637.741626,301
133,3508.063459,304
134,3552.475724,304
135,3487.741183,322
136,3623.728186,326
137,3548.133538,297
138,3335.317426,321
139,3486.689327,300
140,3654.702772,301
141,3422.890277,298
142,3497.480077,300
143,3619.328880,306
144,3627.245712,308
145,3482.957942,304
146,3578.750264,297
147,3599.293123,299
148,3436.354476,298
149,3355.527435,309
150,3476.354276,309
151,3533.516655,329
152,3569.280585,305
153,3585.087678,298
154,3586.855171,299
155,3467.198202,300
156,3498.209084,304
157,3553.952264,303
158,3471.454757,302
159,3602.159659,320
160,3521.945095,306
161,3249.366744,305
162,3514.785296,298
163,3513.330108,303
164,3595.227595,295
165,3491.885148,302
166,3461.829330,308
167,3483.216257,308
168,3570.125937,328
169,3525.326716,302
170,3569.668983,316
171,3436.619250,301
172,3488.268890,303
173,3558.639294,299
174,3508.897201,302
175,3522.671485,303
176,3580.001182,300
177,3597.044459,309
178,3552.889387,297
179,3592.926159,300
180,3422.659630,297
181,3674.116705,299
182,3466.084714,299
183,3597.139343,308
184,3434.059614,363
185,3472.882245,299
186,3504.089264,305
187,3526.744519,330
188,3625.312887,308
189,3531.939809,311
190,3630.952501,300
191,3427.795428,308
192,3496.278650,303
193,3427.382532,302
194,3589.977308,300
195,3362.938961,298
196,3515.927009,297
197,3423.979385,298
198,3606.583790,309
199,3584.690923,319
200,3575.323305,321
201,3498.719169,304
202,3567.828256,300
203,3584.658931,308
204,3494.545247,301
205,3500.162873,301
206,3592.560548,306
207,3623.747080,298
208,3222.043199,302
209,3549.755643,306
210,3483.386980,296
211,3528.396757,310
212,3304.503671,309
213,3584.999401,307
214,3470.476608,303
215,3608.992977,299
216,3587.827989,314
217,3531.470636,313
218,3552.814409,301
219,3658.454149,300
220,3524.787568,323
221,3579.529865,303
222,3439.897115,300
223,3532.803578,305
224,3502.574676,304
225,3618.138697,314
226,3474.317689,315
227,3584.582311,308
228,3461.703046,303
229,3540.313198,302
230,3590.811102,303
231,3493.556302,309
232,3436.331202,328
233,3516.613396,320
234,3665.904351,307
235,3607.665865,302
236,3455.489898,302
237,3563.186225,305
238,3484.296309,311
239,3543.289806,321
240,3446.963601,309
241,3463.459374,318
242,3505.220461,302
243,3534.643140,304
244,3503.243278,298
245,3317.480312,301
246,3571.715760,307
247,3660.007493,314
248,3468.158315,313
249,3579.729042,319
250,3641.049715,298
251,3576.051957,305
252,3458.688522,307
253,3564.697392,300
254,3285.244711,306
255,3511.569554,303
256,3631.491918,299
257,3423.338310,302
258,3448.455252,307
259,3512.937881,304
260,3484.509791,305
261,3490.917960,321
262,3461.949119,303
263,3546.403976,303
264,3505.415101,310
