iter,tourLength,time
1,9827.667978,327
2,9627.370617,317
3,9459.367790,327
4,9385.363547,318
5,9342.801889,318
6,9338.226912,318
7,9436.230218,322
8,8911.959679,335
9,8489.307518,326
10,9101.466660,317
11,9058.953418,320
12,8857.862113,325
13,8380.889598,324
14,8519.318936,343
15,8247.605880,346
16,8080.456173,322
17,7902.423327,331
18,7241.120124,334
19,7246.186089,324
20,7284.923833,327
21,7069.311528,321
22,6552.019392,319
23,6175.020181,313
24,6368.019820,323
25,6147.089911,324
26,5943.136760,315
27,5835.654960,339
28,5725.376683,320
29,5661.805815,327
30,5292.752831,345
31,5177.670879,328
32,5326.186371,325
33,5114.183875,321
34,5260.614266,313
35,5032.522419,316
36,5106.485052,315
37,5033.162428,322
38,5053.071586,325
39,4969.253543,322
40,4935.765176,324
41,4825.526034,313
42,5038.180261,310
43,4900.902163,327
44,4826.599756,321
45,4661.917415,333
46,4785.397589,389
47,4770.109971,350
48,4650.662483,322
49,4798.719459,318
50,4668.638945,327
51,4561.042901,317
52,4810.348787,323
53,4791.007273,321
54,4904.099710,320
55,4735.673458,324
56,4483.330154,318
57,4783.771561,321
58,4622.245008,315
59,4470.469172,321
60,4832.360889,330
61,4696.974416,346
62,4565.090659,317
63,4628.140214,320
64,4480.599922,326
65,4706.708550,325
66,4770.566492,328
67,4528.307265,321
68,4508.572805,321
69,4606.008186,316
70,4671.921513,326
71,4622.248219,317
72,4459.812165,337
73,4536.642738,320
74,4669.781109,316
75,4715.631580,320
76,4560.368952,384
77,4700.202716,321
78,4508.057842,329
79,4536.330441,317
80,4617.444161,320
81,4658.469606,322
82,4570.417002,325
83,4571.925663,313
84,4595.822234,313
85,4508.501984,352
86,4458.701545,326
87,4562.071847,317
88,4668.011310,316
89,4502.231090,322
90,4532.231420,315
91,4582.858321,347
92,4544.251443,329
93,4645.800716,326
94,4483.145739,314
95,4575.738160,316
96,4573.995787,314
97,4613.483908,321
98,4662.009314,328
99,4588.501776,317
100,4667.793707,315
101,4519.740287,332
102,4646.606253,327
103,4589.381265,325
104,4640.503361,341
105,4598.402525,317
106,4541.855501,323
107,4491.642235,334
108,4537.137648,326
109,4679.834698,320
110,4496.355531,315
111,4582.335015,317
112,4647.251000,315
113,4471.191521,316
114,4446.077630,317
115,4563.803708,320
116,4338.584139,322
117,4598.866535,330
118,4633.537683,324
119,4503.835974,318
120,4569.556624,329
121,4612.092587,323
122,4470.923588,337
123,4503.386440,344
124,4569.721147,392
125,4578.271370,314
126,4520.217332,321
127,4601.653089,334
128,4582.670296,313
129,4751.710957,315
130,4672.816730,319
131,4568.416932,324
132,4551.447247,322
133,4475.611170,319
134,4552.840809,342
135,4341.588270,313
136,4461.998925,323
137,4584.348343,327
138,4700.742597,342
139,4609.647876,316
140,4533.192746,322
141,4620.678486,321
142,4368.189423,338
143,4618.852276,321
144,4518.028364,320
145,4630.357026,323
146,4621.745288,326
147,4452.881327,314
148,4621.944962,319
149,4677.110615,328
150,4660.492343,328
151,4578.576052,314
152,4278.892006,333
153,4713.745609,362
154,4603.182405,330
155,4455.138978,332
156,4624.434608,325
157,4517.749782,313
158,4705.136101,324
159,4558.704810,342
160,4383.517799,313
161,4540.864726,320
162,4311.198675,326
163,4410.847352,318
164,4517.888794,324
165,4621.226831,319
166,4587.966337,319
167,4449.518336,314
168,4701.286184,367
169,4557.559085,325
170,4592.148262,317
171,4612.019321,321
172,4602.318529,345
