iter,tourLength,time
1,3721.203405,222
2,3692.387628,127
3,3692.387628,118
4,3681.739505,118
5,3658.765370,114
6,3658.765370,123
7,3658.765370,118
8,3658.765370,117
9,3658.765370,122
10,3658.765370,118
11,3582.431378,116
12,3582.431378,121
13,3582.431378,117
14,3582.431378,115
15,3582.431378,117
16,3582.431378,117
17,3582.431378,116
18,3582.431378,116
19,3582.431378,117
20,3469.766908,117
21,3469.766908,116
22,3469.766908,121
23,3469.766908,115
24,3469.766908,116
25,3469.766908,118
26,3469.766908,119
27,3469.766908,115
28,3469.766908,115
29,3469.766908,117
30,3469.766908,114
31,3469.766908,114
32,3469.766908,112
33,3288.559618,114
34,3288.559618,119
35,3288.559618,115
36,3288.559618,118
37,3267.384781,115
38,3222.277615,114
39,3140.491028,112
40,3140.491028,113
41,3140.491028,118
42,3140.491028,118
43,3140.491028,117
44,3140.491028,117
45,3140.491028,118
46,3140.491028,116
47,3140.491028,117
48,3140.491028,112
49,3140.491028,116
50,3140.491028,118
51,3140.491028,117
52,3140.491028,119
53,3140.491028,117
54,3140.491028,115
55,3140.491028,116
56,3140.491028,111
57,3140.491028,118
58,3140.491028,118
59,3140.491028,117
60,3140.491028,118
61,3140.491028,118
62,3140.491028,113
63,3140.491028,119
64,3110.480963,124
65,3110.480963,122
66,3110.480963,124
67,3110.480963,125
68,3110.480963,121
69,3110.480963,125
70,3110.480963,123
71,3110.480963,127
72,3110.480963,119
73,3110.480963,120
74,3110.480963,122
75,3110.480963,128
76,3110.480963,121
77,3110.480963,120
78,3080.359742,119
79,3080.359742,125
80,3080.359742,123
81,3080.359742,119
82,3080.359742,123
83,3080.359742,123
84,3080.359742,124
85,3080.359742,120
86,3080.359742,124
87,3080.359742,121
88,3080.359742,128
89,3080.359742,126
90,3080.359742,121
91,3080.359742,120
92,3080.359742,122
93,3080.359742,122
94,3080.359742,122
95,3070.417854,122
96,3070.417854,124
97,3070.417854,127
98,3070.417854,122
99,3054.766133,120
100,3054.766133,126
101,3054.766133,118
102,3054.766133,134
103,2992.980241,121
104,2992.980241,124
105,2992.980241,122
106,2992.980241,122
107,2992.980241,124
108,2992.980241,122
109,2992.980241,118
110,2992.980241,127
111,2992.980241,123
112,2992.980241,122
113,2992.980241,125
114,2992.980241,120
115,2992.980241,124
116,2992.980241,124
117,2992.980241,121
118,2992.980241,121
119,2992.980241,120
120,2992.980241,125
121,2992.980241,123
122,2992.980241,119
123,2992.980241,121
124,2992.980241,125
125,2992.980241,123
126,2992.980241,123
127,2992.980241,127
128,2992.980241,125
129,2992.980241,126
130,2992.980241,122
131,2992.980241,126
132,2992.980241,125
133,2992.980241,121
134,2992.980241,123
135,2992.980241,120
136,2992.980241,121
137,2992.980241,126
138,2992.980241,124
139,2992.980241,122
140,2992.980241,121
141,2992.980241,120
142,2992.980241,125
143,2992.980241,124
144,2992.980241,122
145,2992.980241,126
146,2992.980241,125
147,2992.980241,128
148,2992.980241,127
149,2992.980241,121
150,2992.980241,124
151,2992.980241,130
152,2992.980241,124
153,2992.980241,121
154,2992.980241,138
155,2992.980241,127
156,2992.980241,130
157,2992.980241,123
158,2992.980241,122
159,2992.980241,122
160,2992.980241,123
161,2992.980241,120
162,2992.980241,120
163,2992.980241,120
164,2992.980241,125
165,2992.980241,124
166,2992.980241,123
167,2992.980241,122
168,2992.980241,125
169,2992.980241,125
170,2992.980241,122
171,2992.980241,123
172,2963.819383,122
173,2963.819383,126
174,2963.819383,125
175,2963.819383,122
176,2963.819383,123
177,2963.819383,127
178,2963.819383,122
179,2963.819383,125
180,2963.819383,121
181,2963.819383,125
182,2963.819383,126
183,2963.819383,122
184,2963.819383,124
185,2963.819383,122
186,2963.819383,125
187,2963.819383,123
188,2963.819383,126
189,2963.819383,122
190,2963.819383,123
191,2963.819383,126
192,2963.819383,128
193,2963.819383,121
194,2963.819383,127
195,2963.819383,126
196,2963.819383,122
197,2963.819383,120
198,2963.819383,121
199,2963.819383,124
200,2963.819383,124
201,2963.819383,121
202,2963.819383,122
203,2963.819383,122
204,2963.819383,123
205,2963.819383,120
206,2963.819383,124
207,2963.819383,122
208,2963.819383,122
209,2963.819383,124
210,2963.819383,121
211,2963.819383,126
212,2963.819383,121
213,2963.819383,123
214,2963.819383,127
215,2963.819383,147
216,2963.819383,121
217,2963.819383,117
218,2963.819383,122
219,2963.819383,122
220,2963.819383,121
221,2963.819383,128
222,2963.819383,124
223,2963.819383,121
224,2963.819383,123
225,2963.819383,123
226,2963.819383,121
227,2963.819383,121
228,2963.819383,123
229,2963.819383,120
230,2923.661720,131
231,2923.661720,121
232,2923.661720,121
233,2923.661720,128
234,2923.661720,123
235,2923.661720,122
236,2923.661720,124
237,2923.661720,121
238,2923.661720,122
239,2923.661720,125
240,2923.661720,127
241,2923.661720,174
242,2923.661720,122
243,2923.661720,120
244,2923.661720,123
245,2923.661720,118
246,2923.661720,120
247,2923.661720,124
248,2923.661720,124
249,2923.661720,123
250,2923.661720,122
251,2923.661720,122
252,2923.661720,130
253,2923.661720,119
254,2923.661720,120
255,2923.661720,122
256,2923.661720,124
257,2923.661720,124
258,2923.661720,120
259,2923.661720,122
260,2923.661720,121
261,2923.661720,126
262,2923.661720,125
263,2923.661720,121
264,2923.661720,124
265,2923.661720,124
266,2923.661720,125
267,2923.661720,122
