iter,tourLength,time
1,3832.028046,437
2,3682.665526,439
3,3409.398694,432
4,3038.085328,435
5,3140.696183,457
6,3037.631788,472
7,2954.419012,434
8,3079.788169,438
9,3079.865224,436
10,3050.783373,436
11,3064.347501,434
12,3106.600083,443
13,3006.208294,440
14,2988.966515,436
15,2991.235011,441
16,3026.933456,424
17,2992.102270,465
18,2992.102270,535
19,3007.580569,456
20,3004.857955,430
21,3005.915374,440
22,3005.197637,438
23,3026.933456,437
24,3012.808426,433
25,3005.915374,440
26,3012.808426,433
27,3005.915374,440
28,3005.915374,460
29,3012.808426,444
30,3005.915374,430
31,3012.808426,440
32,3012.808426,449
33,3012.808426,449
34,3005.915374,442
35,3012.808426,438
36,2974.910688,430
37,2978.224396,453
38,3004.857955,441
39,3004.857955,437
40,2984.660759,458
41,2973.902656,446
42,3005.915374,435
43,3012.808426,440
44,3008.051255,429
45,3008.383115,441
46,3012.808426,432
47,3004.857955,477
48,3012.808426,441
49,2973.902656,438
50,3012.808426,434
51,2973.902656,468
52,2984.660759,438
53,2974.910688,440
54,3008.171663,438
55,3005.915374,435
56,2992.608924,439
57,2987.948411,451
58,3012.808426,431
59,3004.857955,433
60,2962.661657,442
61,3012.808426,439
62,3003.849922,462
63,3012.808426,436
64,3012.279920,429
65,3005.915374,459
66,3005.915374,437
67,3012.808426,428
68,3007.440364,442
69,3004.857955,427
70,3012.808426,451
71,3012.808426,450
72,3012.808426,433
73,3003.849922,464
74,3003.849922,467
75,3012.808426,445
76,2973.902656,427
77,3012.808426,442
78,3008.051255,436
79,2992.608924,443
80,3003.849922,446
81,3012.808426,439
82,3003.849922,512
83,3002.890255,464
84,3012.808426,486
85,3012.279920,475
86,3005.915374,434
87,3012.808426,432
88,3012.808426,446
89,2973.902656,439
90,3003.849922,433
91,2981.935602,427
92,3012.808426,426
93,3005.915374,452
94,2984.799232,433
95,2962.661657,433
96,2992.608924,464
97,3003.849922,438
98,3003.849922,436
99,3012.808426,440
100,3012.808426,468
101,3008.383115,470
102,3002.890255,430
103,3005.915374,441
104,3004.857955,443
105,3012.808426,432
106,3012.808426,432
107,2992.608924,462
108,2992.608924,457
109,2962.661657,439
110,3005.915374,430
111,3005.915374,435
112,3005.915374,447
113,3012.808426,440
114,3003.264637,441
115,2974.910688,443
116,3012.808426,434
117,3012.808426,438
118,2984.660759,466
119,3012.808426,448
120,3012.808426,434
121,3005.915374,438
122,3005.915374,478
123,3005.915374,444
124,2984.799232,495
125,3012.808426,507
126,3008.051255,484
127,2962.661657,478
128,3005.915374,435
129,3005.915374,468
130,3008.051255,435
131,3012.808426,441
132,3012.808426,426
133,2973.902656,427
134,3005.915374,436
135,3012.808426,444
136,3005.915374,449
137,3012.808426,437
138,2984.799232,434
139,3012.808426,441
140,3012.808426,450
141,3012.808426,468
142,3012.808426,437
143,2974.910688,441
144,3012.808426,435
145,3012.808426,462
146,3012.808426,436
147,3012.808426,430
148,3008.051255,548
149,3012.808426,474
150,3002.890255,435
151,3005.915374,446
152,3012.808426,464
153,3012.808426,437
154,3012.808426,448
155,3008.051255,442
156,3012.808426,432
157,3012.808426,439
158,3012.808426,432
159,3012.808426,437
160,3012.808426,457
161,3012.808426,438
162,3005.915374,447
163,3012.808426,486
164,3012.808426,435
165,3012.808426,441
166,3008.051255,443
167,3012.808426,432
168,3012.808426,447
169,3012.808426,436
170,3012.808426,456
171,3012.808426,449
172,3012.808426,442
173,3002.890255,440
174,3002.890255,494
175,3012.808426,437
176,3012.808426,430
177,3012.808426,433
178,3012.808426,456
179,3008.051255,450
180,3012.808426,431
181,3012.808426,434
182,3012.808426,445
183,3012.808426,453
184,3012.808426,453
185,3012.808426,464
186,3012.808426,443
187,3012.808426,440
188,3012.808426,433
189,3012.808426,434
190,3003.264637,440
191,3012.808426,435
192,3012.808426,437
193,3012.808426,441
194,2967.154079,433
195,3003.264637,443
196,3012.808426,468
197,3012.808426,471
198,3012.808426,440
199,3012.808426,436
200,3012.808426,432
