iter,tourLength,time
1,3945.171036,480
2,3620.229400,503
3,3527.440859,484
4,3432.443300,474
5,3469.190700,501
6,3413.348820,495
7,3216.753359,464
8,3200.303014,464
9,3242.767633,469
10,3197.235162,473
11,3189.912360,486
12,3119.184516,469
13,3067.441530,474
14,3076.233799,463
15,3056.141024,536
16,3069.884104,472
17,3059.275524,470
18,3055.258041,465
19,3005.892629,478
20,2998.915893,476
21,2974.082587,464
22,2991.466985,464
23,3014.869184,469
24,3006.258931,492
25,2990.181677,475
26,2935.869074,490
27,3011.627205,465
28,2922.242096,476
29,2853.518595,472
30,2982.339147,472
31,2988.990286,471
32,2895.403957,467
33,2968.476490,478
34,2979.909406,463
35,2902.558474,463
36,2928.426549,485
37,2905.917920,535
38,2978.120692,472
39,2847.095635,472
40,2844.624740,470
41,2933.964368,466
42,2888.571900,485
43,2929.677823,473
44,2911.605886,479
45,2913.243242,478
46,2945.821114,503
47,2915.416161,494
48,2925.314028,472
49,2921.501535,472
50,2906.526650,474
51,2921.174209,473
52,2837.925332,484
53,2944.143998,469
54,2962.447562,480
55,2899.478843,482
56,2939.293509,470
57,2813.617964,516
58,2886.468267,474
59,2954.388013,530
60,2947.395182,481
61,2934.699142,473
62,2906.526650,473
63,2937.787338,475
64,2895.701755,466
65,2930.733463,473
66,3007.110573,473
67,2980.207435,491
68,2941.317635,500
69,2938.169760,467
70,2930.733463,469
71,3084.062054,474
72,3097.961367,495
73,2974.349395,464
74,2934.699142,470
75,3079.704721,467
76,3110.852500,473
77,3071.709992,502
78,3054.427537,511
79,3072.877054,465
80,3079.764384,472
81,3079.764384,489
82,3067.546477,479
83,3059.619217,478
84,3101.983702,481
85,3091.976678,482
86,3079.764384,474
87,3091.524828,466
88,3049.603128,488
89,3103.227713,485
90,3063.707068,514
91,3114.102033,468
92,3071.346358,471
93,3095.032406,491
94,3081.852156,493
95,3085.185210,497
96,3093.346582,521
97,3088.507632,521
98,3086.245448,519
99,3054.999221,530
100,3052.890602,522
101,3039.735236,512
102,3088.507632,523
103,3093.346582,499
104,2998.476422,534
105,3097.917226,524
106,3109.274899,569
107,3101.153098,514
108,3071.707221,562
109,3101.985565,534
110,3088.507632,535
111,3088.507632,541
112,3074.203908,566
113,3108.668603,538
114,3070.088442,547
115,3093.865222,558
116,3119.939013,542
117,3086.245448,541
118,3070.088442,570
119,3078.351397,512
120,3088.507632,523
121,3067.733454,524
122,3088.507632,575
123,3088.507632,530
124,3179.848830,513
125,3035.298328,519
126,3091.524828,553
127,3068.488335,530
128,3093.865222,513
129,3101.985565,520
130,3166.042764,543
131,3068.520385,523
132,3052.890602,540
133,3059.026787,541
134,3091.524828,542
135,3093.865222,525
136,3091.524828,529
137,3061.980653,503
138,3088.507632,520
139,3091.524828,519
140,3047.775752,535
141,3095.032406,506
142,3114.602933,547
143,3093.865222,522
144,3135.704780,530
145,3148.350587,531
146,3068.520385,573
147,3091.524828,505
148,3108.668603,513
149,3088.507632,538
150,3088.507632,543
151,3111.657195,511
152,3088.507632,523
153,3091.976678,538
154,3069.846181,536
155,3091.524828,556
156,3091.976678,523
157,3100.961523,526
158,3096.975574,538
159,3111.657195,534
160,3094.393768,521
161,3071.920439,527
162,3097.917226,529
163,3095.032406,506
164,3083.792128,507
165,3118.971315,539
166,3074.328753,541
167,3110.658805,511
168,3088.507632,498
169,3088.507632,578
170,3059.026787,557
171,3101.985565,527
172,3047.775752,515
173,3080.200846,525
174,3081.918276,520
175,3115.617184,482
176,3086.490208,526
177,3075.534029,523
178,3099.853370,533
179,3059.026787,500
180,3101.985565,552
181,3119.939013,574
182,3071.920439,559
183,3089.675346,547
184,3108.668603,518
185,3071.689788,496
186,3114.602933,520
187,3055.713079,537
188,3067.733454,489
189,3088.507632,472
190,3062.032870,479
191,3093.865222,475
192,3058.346376,470
193,3072.162304,497
194,3059.024209,507
195,3095.032406,465
196,3119.939013,474
197,3047.775752,467
198,3088.507632,488
199,3114.602933,484
200,3054.024547,471
