iter,tourLength,time
1,3822.663873,302
2,3764.197686,331
3,3727.964779,311
4,3518.645601,301
5,3401.881868,299
6,3334.911187,300
7,3193.193830,319
8,3124.278463,323
9,3091.473125,316
10,3074.954651,298
11,2999.832732,306
12,2979.863627,354
13,2994.438462,382
14,2993.291372,304
15,3163.343849,305
16,3168.930640,310
17,3191.091937,299
18,3133.554691,302
19,3195.692099,305
20,3083.803104,303
21,3101.554691,298
22,3165.554691,318
23,3101.554691,325
24,3101.554691,314
25,3085.554691,335
26,3134.143432,337
27,3200.415108,340
28,3101.554691,328
29,3205.946470,335
30,3085.554691,299
31,3101.554691,298
32,3150.297498,294
33,3193.755132,305
34,3150.297498,298
35,3150.297498,313
36,3030.958694,308
37,3175.407061,298
38,3174.123234,301
39,3211.302710,320
40,3085.554691,321
41,3150.297498,305
42,3181.554691,304
43,3083.803104,313
44,3085.554691,299
45,3160.885954,304
46,3205.413370,307
47,3171.014160,306
48,3205.413370,301
49,3083.803104,325
50,3218.377724,336
51,3203.302877,305
52,3211.302710,300
53,3085.554691,305
54,3218.377724,303
55,3133.554691,319
56,3085.554691,326
57,3211.302710,312
58,3165.554691,312
59,3133.891168,301
60,3134.143432,300
61,3181.554691,304
62,3181.554691,311
63,3171.014160,305
64,3083.803104,309
65,3165.554691,319
66,3085.554691,409
67,3175.407061,379
68,3218.377724,318
69,3218.377724,316
70,3234.531408,340
71,3203.302877,346
72,3165.554691,309
73,3160.885954,308
74,3133.554691,307
75,3210.190773,308
76,3085.554691,307
77,3085.554691,321
78,3150.297498,324
79,3165.554691,344
80,3133.554691,327
81,3232.843877,321
82,3218.377724,317
83,3133.554691,315
84,3232.843877,315
85,3234.531408,308
86,3211.302710,334
87,3133.554691,319
88,3210.190773,311
89,3218.377724,308
90,3085.554691,320
91,3218.377724,308
92,3083.803104,311
93,3229.794418,309
94,3218.377724,326
95,3211.302710,331
96,3199.507564,313
97,3085.554691,308
98,3232.843877,313
99,3211.302710,311
100,3233.871749,310
101,3150.297498,312
102,3218.377724,334
103,3229.794418,340
104,3218.377724,306
105,3181.554691,314
106,3197.554691,310
107,3171.014160,309
108,3101.554691,315
109,3190.258751,309
110,3150.297498,310
111,3218.377724,310
112,3218.377724,307
113,3083.803104,311
114,3218.377724,312
115,3236.626414,319
116,3230.086544,332
117,3218.377724,314
118,3211.302710,346
119,3101.554691,307
120,3211.302710,309
121,3150.297498,313
122,3211.302710,310
123,3218.377724,320
124,3232.843877,306
125,3211.302710,331
126,3218.377724,321
127,3150.297498,314
128,3229.175472,332
129,3222.100457,311
130,3222.100457,317
131,3101.554691,314
132,3101.554691,312
133,3236.626414,324
134,3142.216792,344
135,3233.871749,317
136,3244.895147,313
137,3233.871749,312
138,3245.794418,309
139,3234.992187,307
140,3171.014160,307
141,3248.076576,315
142,3246.465689,306
143,3239.729890,318
144,3236.626414,312
145,3236.626414,313
146,3236.626414,310
147,3233.871749,305
148,3233.871749,328
149,3251.015789,331
150,3085.554691,346
151,3233.871749,309
152,3233.871749,309
153,3236.020257,308
154,3171.014160,311
155,3244.895147,317
156,3101.554691,315
157,3233.871749,306
158,3133.554691,310
159,3229.794418,303
160,3229.794418,305
161,3229.794418,317
162,3236.626414,306
163,3233.871749,316
164,3239.729890,312
165,3236.626414,324
166,3181.554691,337
167,3229.794418,309
168,3233.871749,316
169,3244.895147,317
170,3236.626414,312
171,3236.626414,309
172,3229.794418,307
