iter,tourLength,time
1,7039.768315,445
2,5149.197775,473
3,3673.652967,451
4,3072.207708,435
5,3059.854931,431
6,3063.609379,459
7,3075.822319,429
8,3114.472371,440
9,3230.971270,435
10,3210.859274,460
11,3287.541528,447
12,3317.306428,437
13,3314.988324,429
14,3317.306428,430
15,3316.733595,441
16,3349.199526,438
17,3304.249623,431
18,3324.299796,449
19,3385.107518,443
20,3382.778655,522
21,3399.682353,471
22,3439.682580,451
23,3408.222378,434
24,3451.907522,426
25,3480.711369,434
26,3494.097598,439
27,3495.188076,435
28,3483.731455,441
29,3484.650449,431
30,3493.196336,432
31,3475.240487,444
32,3490.823623,467
33,3475.240487,472
34,3475.240487,440
35,3475.240487,452
36,3475.240487,442
37,3478.778577,453
38,3475.240487,435
39,3460.257089,445
40,3460.257089,431
41,3475.240487,438
42,3460.257089,447
43,3475.240487,436
44,3439.748538,478
45,3475.240487,433
46,3460.257089,444
47,3475.240487,439
48,3490.823623,442
49,3475.240487,460
50,3475.240487,431
51,3475.240487,446
52,3460.257089,442
53,3475.240487,442
54,3439.748538,441
55,3475.240487,466
56,3439.748538,448
57,3478.778577,438
58,3490.823623,454
59,3439.748538,439
60,3475.240487,446
61,3475.240487,464
62,3490.823623,520
63,3460.257089,452
64,3475.240487,489
65,3460.257089,474
66,3475.240487,486
67,3475.240487,449
68,3460.257089,441
69,3460.257089,442
70,3475.240487,453
71,3490.823623,476
72,3460.257089,465
73,3460.257089,447
74,3460.257089,457
75,3460.257089,468
76,3439.748538,467
77,3475.240487,478
78,3460.257089,448
79,3460.257089,457
80,3460.257089,480
81,3472.753312,488
82,3475.240487,445
83,3478.778577,450
84,3460.257089,450
85,3460.257089,450
86,3475.240487,443
87,3460.257089,444
88,3439.748538,486
89,3475.240487,445
90,3460.257089,450
91,3475.240487,438
92,3479.965363,444
93,3460.257089,466
94,3478.778577,446
95,3439.748538,442
96,3475.240487,450
97,3478.778577,453
98,3475.240487,455
99,3475.240487,499
100,3479.965363,496
101,3490.823623,495
102,3460.257089,620
103,3478.778577,649
104,3475.240487,625
105,3478.778577,631
106,3468.825679,624
107,3476.351109,512
108,3477.863579,474
109,3481.290547,457
110,3480.040171,454
111,3471.096971,448
112,3467.153922,450
113,3457.627262,449
114,3456.536718,461
115,3481.343642,454
116,3472.161610,442
117,3494.097598,435
118,3463.599234,451
119,3474.691888,464
120,3479.413148,445
121,3421.028059,444
122,3492.583888,440
123,3469.967415,445
124,3425.967588,459
125,3477.156197,449
126,3503.816142,442
127,3503.576068,446
128,3480.593887,437
129,3462.969961,448
130,3493.466717,476
131,3468.472796,453
132,3485.980078,571
133,3489.242429,495
134,3476.011222,444
135,3442.002878,437
136,3418.009523,443
137,3386.324701,442
138,3468.597884,441
139,3481.174571,438
140,3475.359232,448
141,3508.991094,469
142,3509.386430,437
143,3441.782641,429
144,3457.744896,454
145,3457.744896,449
146,3469.449375,455
147,3470.090944,469
148,3513.572770,438
149,3470.090944,433
150,3470.090944,447
151,3470.090944,453
152,3470.090944,476
153,3470.090944,440
154,3470.090944,441
155,3482.735924,436
156,3470.090944,452
157,3458.440666,443
158,3470.090944,449
159,3463.743149,446
160,3449.484848,449
161,3449.484848,452
162,3449.484848,449
163,3463.743149,469
164,3449.484848,453
165,3449.484848,434
166,3470.090944,450
167,3449.484848,441
168,3508.241279,440
169,3449.484848,449
170,3459.607184,449
171,3449.484848,440
172,3449.484848,444
173,3449.484848,451
174,3449.484848,506
175,3449.484848,454
176,3470.090944,446
177,3449.484848,451
178,3449.484848,455
179,3463.743149,453
180,3449.484848,447
181,3470.090944,446
182,3470.090944,460
183,3463.743149,436
184,3463.743149,444
185,3463.743149,479
186,3463.743149,434
187,3463.743149,448
188,3470.090944,439
189,3470.090944,451
190,3470.090944,450
191,3488.583400,447
192,3492.077991,448
193,3470.090944,463
194,3470.090944,443
195,3488.583400,445
196,3457.985187,508
197,3490.405684,447
198,3490.405684,451
199,3448.867759,446
200,3448.867759,450
