iter,tourLength,time
1,3966.599702,116
2,3336.287183,109
3,3326.814084,112
4,3381.440869,111
5,3224.355484,112
6,3468.984231,112
7,3292.535513,113
8,3321.200522,109
9,3257.978300,108
10,3280.114722,116
11,3279.964087,110
12,3254.327224,115
13,3260.521608,113
14,3313.413948,125
15,3298.044396,117
16,3256.075476,114
17,3329.530671,113
18,3362.959339,116
19,3256.075476,113
20,3329.530671,123
21,3329.530671,124
22,3334.405401,121
23,3329.530671,111
24,3397.193758,111
25,3329.530671,113
26,3329.530671,117
27,3362.973614,118
28,3329.530671,120
29,3369.541725,120
30,3329.530671,118
31,3329.530671,115
32,3404.339620,116
33,3357.913424,115
34,3318.617695,114
35,3314.314776,111
36,3214.429404,116
37,3252.216680,115
38,3295.805141,116
39,3216.308982,114
40,3186.513041,114
41,3213.643654,111
42,3227.393787,116
43,3170.844758,117
44,3227.393787,115
45,3213.643654,117
46,3181.685205,122
47,3170.844758,119
48,3231.493609,113
49,3213.643654,114
50,3170.844758,115
51,3170.844758,115
52,3186.513041,121
53,3326.865705,119
54,3218.890093,115
55,3216.308982,112
56,3213.643654,116
57,3227.393787,112
58,3170.844758,115
59,3181.685205,116
60,3181.685205,115
61,3170.844758,122
62,3204.621499,118
63,3213.643654,120
64,3252.216680,141
65,3179.951340,132
66,3200.789891,118
67,3170.844758,133
68,3181.685205,118
69,3213.643654,114
70,3181.685205,115
71,3186.513041,113
72,3218.890093,112
73,3186.513041,113
74,3314.314776,106
75,3181.685205,114
76,3170.844758,112
77,3218.890093,113
78,3213.643654,113
79,3181.685205,116
80,3300.122133,114
81,3218.890093,115
82,3188.553919,122
83,3218.890093,116
84,3181.685205,115
85,3186.513041,121
86,3213.643654,114
87,3241.575732,113
88,3170.844758,109
89,3214.429404,117
90,3188.553919,119
91,3170.844758,115
92,3170.844758,117
93,3181.685205,115
94,3343.734883,112
95,3214.429404,111
96,3170.844758,112
97,3170.844758,120
98,3300.122133,128
99,3181.685205,128
100,3170.844758,131
101,3217.438896,159
102,3186.513041,170
103,3371.234233,170
104,3251.593248,172
105,3251.593248,174
106,3251.593248,132
107,3251.593248,111
108,3244.584290,113
109,3251.593248,116
110,3251.593248,113
111,3251.593248,119
112,3245.196682,116
113,3251.593248,108
114,3245.196682,114
115,3245.196682,119
116,3251.593248,114
117,3245.196682,113
118,3251.593248,114
119,3251.593248,116
120,3251.593248,114
121,3251.593248,114
122,3251.593248,111
123,3251.593248,115
124,3244.584290,112
125,3251.593248,116
126,3251.593248,114
127,3251.593248,113
128,3245.196682,111
129,3251.593248,109
130,3251.593248,116
131,3251.593248,114
132,3251.593248,113
133,3251.593248,122
134,3251.593248,125
135,3251.593248,116
136,3251.593248,118
137,3251.593248,113
138,3251.593248,113
139,3251.593248,110
140,3251.593248,113
141,3251.593248,110
142,3251.593248,118
143,3251.593248,113
144,3251.593248,115
145,3245.196682,116
146,3251.593248,121
147,3251.593248,123
148,3251.593248,129
149,3251.593248,115
150,3251.593248,116
151,3251.593248,121
152,3251.593248,116
153,3251.593248,118
154,3251.593248,127
155,3251.593248,116
156,3251.593248,113
157,3251.593248,114
158,3245.196682,112
159,3251.593248,116
160,3251.593248,116
161,3251.593248,113
162,3251.593248,112
163,3251.593248,117
164,3245.196682,114
165,3251.593248,115
166,3251.593248,114
167,3251.593248,116
168,3251.593248,114
169,3251.593248,114
170,3251.593248,117
171,3245.196682,113
172,3251.593248,118
173,3251.593248,115
174,3251.593248,112
175,3251.593248,110
176,3245.196682,111
177,3251.593248,114
178,3245.196682,113
179,3245.196682,115
180,3251.593248,116
181,3245.196682,118
182,3251.593248,115
183,3251.593248,113
184,3245.196682,116
185,3251.593248,116
186,3251.593248,114
187,3251.593248,121
188,3251.593248,120
189,3251.593248,119
190,3251.593248,128
191,3251.593248,124
192,3251.593248,118
193,3251.593248,112
194,3251.593248,108
195,3251.593248,121
196,3245.196682,109
197,3251.593248,114
198,3251.593248,116
199,3251.593248,115
200,3251.593248,114
