iter,tourLength,time
1,19328.432220,177
2,19597.298723,162
3,20463.159736,164
4,19437.576716,169
5,19939.077860,164
6,19714.645207,166
7,19374.662738,164
8,18710.667873,167
9,18955.925187,161
10,18584.449858,165
11,18795.696187,165
12,18146.589228,183
13,17746.648354,173
14,17058.544235,163
15,15544.981331,166
16,14061.286078,164
17,11869.079161,161
18,9129.056942,161
19,6807.860639,157
20,5302.183971,162
21,4363.554579,162
22,3837.827508,163
23,3943.707809,161
24,3739.175972,167
25,3582.471184,171
26,3553.447789,164
27,3477.747103,161
28,3456.560844,160
29,3445.976045,159
30,3402.174660,162
31,3474.209033,158
32,3418.242973,168
33,3354.870824,161
34,3348.943109,161
35,3375.135167,162
36,3462.613715,159
37,3347.645971,161
38,3455.262406,158
39,3397.844086,160
40,3454.861364,161
41,3471.772643,159
42,3468.839513,169
43,3390.092122,179
44,3490.825898,158
45,3483.948031,165
46,3409.479702,162
47,3444.857567,172
48,3405.173389,186
49,3397.617869,172
50,3356.626553,169
51,3375.306635,163
52,3371.562278,159
53,3416.855769,186
54,3406.418631,162
55,3397.265669,160
56,3438.990874,163
57,3391.336349,161
58,3392.116657,165
59,3364.227459,160
60,3344.291665,159
61,3374.107793,161
62,3378.211971,169
63,3430.725747,191
64,3366.709799,215
65,3364.227459,173
66,3356.626553,162
67,3397.265669,157
68,3409.479702,156
69,3399.053472,164
70,3344.291665,162
71,3397.682816,163
72,3335.159268,172
73,3312.986438,175
74,3344.291665,159
75,3312.986438,163
76,3344.291665,160
77,3344.291665,159
78,3281.299815,160
79,3321.585906,161
80,3329.657907,162
81,3315.935499,160
82,3321.585906,163
83,3344.291665,161
84,3315.935499,163
85,3344.291665,159
86,3281.299815,162
87,3276.474450,164
88,3275.778681,161
89,3321.585906,161
90,3275.778681,161
91,3276.474450,165
92,3272.001593,162
93,3272.001593,164
94,3272.001593,162
95,3321.585906,164
96,3281.299815,160
97,3312.986438,163
98,3272.001593,165
99,3334.054764,163
100,3344.291665,168
101,3288.001593,164
102,3288.001593,166
103,3305.971283,175
104,3321.585906,175
105,3315.935499,160
106,3316.075587,162
107,3272.001593,166
108,3275.778681,158
109,3272.001593,157
110,3305.971283,166
111,3344.291665,162
112,3281.299815,163
113,3276.474450,163
114,3281.299815,163
115,3275.778681,164
116,3288.001593,164
117,3272.001593,164
118,3305.971283,162
119,3281.299815,163
120,3272.001593,163
121,3312.986438,162
122,3288.001593,165
123,3288.001593,162
124,3275.778681,163
125,3272.001593,181
126,3275.778681,165
127,3281.299815,159
128,3281.299815,163
129,3312.986438,163
130,3281.299815,167
131,3275.778681,162
132,3276.474450,165
133,3272.001593,173
134,3281.299815,168
135,3272.001593,164
136,3281.299815,163
137,3272.001593,167
138,3316.075587,166
139,3281.299815,164
140,3321.585906,161
141,3275.778681,166
142,3281.299815,164
143,3276.474450,164
144,3272.001593,165
145,3281.299815,162
146,3288.001593,165
147,3272.001593,162
148,3321.585906,161
149,3276.474450,161
150,3281.299815,164
151,3316.075587,160
152,3275.778681,165
153,3276.474450,165
154,3276.474450,166
155,3315.935499,167
156,3305.971283,164
157,3281.299815,165
158,3281.299815,163
159,3316.075587,163
160,3272.001593,164
161,3281.299815,164
162,3332.177570,173
163,3305.971283,176
164,3272.001593,177
165,3275.778681,164
166,3281.299815,166
167,3281.299815,171
168,3281.299815,171
169,3275.778681,166
170,3305.971283,164
171,3276.474450,166
172,3276.474450,165
173,3281.299815,163
174,3272.001593,164
175,3315.935499,164
176,3276.474450,167
177,3305.971283,166
178,3275.778681,166
179,3281.299815,164
180,3275.778681,167
181,3281.299815,162
182,3275.778681,168
183,3272.001593,170
184,3281.299815,164
185,3281.299815,167
186,3281.299815,165
187,3275.778681,171
188,3281.299815,164
189,3276.474450,168
190,3272.001593,163
191,3275.778681,170
192,3288.001593,171
193,3305.971283,187
194,3272.001593,170
195,3312.986438,165
196,3275.778681,164
197,3281.299815,165
198,3272.001593,167
199,3275.778681,166
200,3272.001593,167
201,3276.474450,165
202,3315.935499,166
203,3272.001593,166
204,3281.299815,163
205,3276.474450,163
206,3281.299815,167
207,3305.971283,167
208,3321.585906,163
209,3281.299815,166
210,3288.001593,168
211,3275.778681,166
212,3316.075587,173
213,3276.474450,163
214,3276.474450,166
215,3272.001593,164
216,3281.299815,166
217,3275.778681,165
218,3272.001593,166
219,3312.986438,166
220,3288.001593,162
221,3281.299815,165
222,3272.001593,170
223,3272.001593,178
224,3276.474450,176
225,3275.778681,165
226,3275.778681,165
227,3321.585906,170
228,3288.001593,168
229,3321.585906,154
230,3272.001593,162
231,3334.054764,175
232,3312.986438,160
233,3344.291665,167
234,3275.778681,162
235,3281.299815,165
236,3276.474450,167
237,3275.778681,170
238,3272.001593,165
239,3281.299815,169
240,3272.001593,167
241,3321.585906,167
242,3272.001593,167
243,3281.299815,164
244,3275.778681,159
245,3272.001593,165
246,3281.299815,167
247,3321.585906,166
248,3281.299815,166
249,3281.299815,199
250,3288.001593,202
251,3281.299815,179
252,3312.986438,172
253,3275.778681,179
254,3272.001593,160
255,3281.299815,166
256,3288.001593,168
257,3312.986438,164
258,3272.001593,166
259,3305.971283,165
260,3275.778681,168
261,3276.474450,187
262,3288.001593,165
263,3272.001593,164
264,3275.778681,168
265,3276.474450,163
266,3312.986438,159
267,3288.001593,162
268,3272.001593,167
269,3275.778681,167
270,3275.778681,165
271,3272.001593,168
272,3281.299815,163
273,3276.474450,170
274,3272.001593,168
275,3276.474450,169
276,3275.778681,163
277,3272.001593,166
278,3272.001593,166
279,3276.474450,164
280,3275.778681,169
281,3275.778681,171
282,3272.001593,175
283,3272.001593,173
284,3276.474450,163
285,3272.001593,168
286,3272.001593,167
287,3276.474450,165
288,3312.986438,164
289,3305.971283,166
290,3272.001593,160
291,3272.001593,165
292,3276.474450,167
293,3272.001593,166
294,3281.299815,162
295,3305.971283,165
296,3272.001593,166
297,3288.001593,161
298,3321.585906,173
299,3272.001593,162
300,3305.971283,165
301,3272.001593,168
302,3276.474450,166
303,3272.001593,167
304,3275.778681,168
305,3275.778681,173
306,3305.971283,164
307,3276.474450,166
308,3281.299815,167
309,3275.778681,169
310,3275.778681,168
311,3272.001593,169
312,3272.001593,179
313,3272.001593,183
314,3272.001593,164
315,3275.778681,163
316,3275.778681,163
317,3272.001593,160
318,3275.778681,164
319,3276.474450,165
320,3344.291665,167
321,3321.585906,168
322,3315.935499,169
323,3281.299815,167
324,3344.291665,163
325,3321.585906,165
326,3272.001593,162
327,3281.299815,166
328,3276.474450,163
329,3272.001593,166
330,3281.299815,166
331,3288.001593,169
332,3276.474450,166
333,3275.778681,162
334,3272.001593,163
335,3281.299815,169
336,3272.001593,166
337,3275.778681,163
338,3281.299815,164
339,3272.001593,165
340,3288.001593,163
341,3288.001593,172
342,3305.971283,173
343,3272.001593,182
344,3316.075587,181
345,3272.001593,191
346,3305.971283,200
347,3321.585906,183
348,3333.296824,165
349,3312.986438,164
350,3275.778681,166
351,3276.474450,170
352,3275.778681,167
353,3272.001593,161
354,3275.778681,160
355,3315.935499,165
356,3316.075587,166
357,3275.778681,166
358,3315.935499,169
359,3281.299815,174
360,3288.001593,196
361,3272.001593,170
362,3305.971283,167
363,3316.075587,163
364,3281.299815,166
365,3305.971283,165
366,3272.001593,163
367,3281.299815,167
368,3272.001593,167
369,3275.778681,170
370,3315.935499,173
371,3281.299815,186
372,3272.001593,171
373,3276.474450,166
374,3315.935499,168
375,3272.001593,167
376,3281.299815,166
377,3305.971283,167
378,3272.001593,167
379,3334.054764,168
380,3336.751077,161
381,3312.986438,165
382,3281.299815,165
383,3276.474450,169
384,3275.778681,178
385,3288.001593,167
386,3455.117345,165
387,3344.310647,167
388,3325.472026,166
389,3415.746412,167
390,3344.291665,165
391,3465.809039,167
392,3448.593833,163
393,3453.248612,166
394,3468.697089,169
395,3461.966533,164
396,3457.029216,170
397,3465.809039,167
398,3434.374137,167
399,3448.924375,168
400,3396.675563,175
401,3434.374137,187
402,3434.374137,167
403,3448.924375,171
404,3396.675563,168
405,3455.864146,168
406,3457.029216,163
407,3434.374137,168
408,3434.374137,172
409,3453.248612,175
410,3474.558906,173
411,3440.076328,174
412,3463.753208,175
413,3465.809039,169
414,3465.964086,168
415,3453.248612,167
416,3440.076328,171
417,3463.753208,172
418,3434.374137,168
419,3396.675563,172
420,3448.866378,164
421,3468.697089,169
422,3470.591459,170
423,3396.675563,168
424,3455.864146,164
425,3455.864146,165
426,3465.964086,170
427,3463.753208,169
428,3448.866378,171
429,3465.964086,175
430,3448.866378,192
431,3455.864146,171
432,3468.697089,169
433,3461.383285,166
434,3434.374137,169
435,3458.169638,170
436,3455.864146,167
437,3458.169638,166
438,3396.675563,170
439,3396.675563,172
440,3396.675563,168
441,3434.374137,169
442,3396.675563,168
443,3434.374137,168
444,3468.697089,191
445,3458.169638,167
446,3455.864146,168
447,3396.675563,170
448,3461.383285,169
449,3455.864146,169
450,3458.169638,170
451,3396.675563,169
452,3455.864146,171
453,3396.675563,166
454,3396.675563,164
455,3396.675563,169
456,3477.220926,171
457,3396.675563,168
458,3455.864146,174
459,3434.374137,183
460,3456.802240,176
461,3455.864146,169
462,3468.697089,170
463,3465.964086,170
464,3448.866378,168
465,3346.845078,168
466,3461.383285,167
467,3475.070428,168
468,3455.864146,171
469,3477.169238,172
470,3434.374137,165
471,3396.675563,174
472,3455.864146,199
473,3396.675563,204
474,3434.374137,172
