iter,tourLength,time
1,5454.359177,445
2,4546.525934,448
3,3757.749739,434
4,3460.244983,436
5,3129.576272,444
6,3170.119494,445
7,3115.503179,444
8,3109.990070,457
9,3069.729445,492
10,3112.744927,444
11,3114.191342,442
12,3107.301712,441
13,3079.687038,433
14,3096.168267,445
15,3212.453663,439
16,3213.028181,458
17,3183.771954,436
18,3211.395406,433
19,3211.395406,449
20,3218.701175,463
21,3213.028181,443
22,3213.028181,438
23,3218.701175,453
24,3211.395406,435
25,3195.613739,438
26,3213.028181,435
27,3218.701175,442
28,3201.076723,437
29,3212.453663,438
30,3212.453663,434
31,3218.701175,468
32,3212.453663,438
33,3213.028181,434
34,3212.453663,431
35,3211.395406,465
36,3213.028181,442
37,3188.129596,422
38,3197.434519,440
39,3212.453663,435
40,3212.453663,448
41,3213.028181,438
42,3212.453663,458
43,3213.028181,446
44,3212.453663,440
45,3194.464295,435
46,3181.306717,439
47,3212.453663,455
48,3213.028181,441
49,3218.701175,446
50,3213.028181,444
51,3212.453663,445
52,3212.453663,442
53,3213.028181,444
54,3188.080689,486
55,3215.303138,445
56,3212.453663,440
57,3213.028181,443
58,3213.028181,448
59,3215.303138,446
60,3213.028181,440
61,3212.453663,454
62,3213.028181,439
63,3218.701175,447
64,3212.453663,446
65,3201.951797,468
66,3215.303138,455
67,3212.453663,442
68,3211.395406,444
69,3212.453663,439
70,3212.453663,538
71,3212.453663,437
72,3212.453663,456
73,3215.303138,439
74,3213.028181,441
75,3218.701175,480
76,3213.028181,462
77,3215.303138,454
78,3212.453663,445
79,3218.701175,442
80,3220.180987,452
81,3213.028181,452
82,3220.180987,452
83,3213.028181,442
84,3220.180987,454
85,3218.701175,446
86,3227.683181,458
87,3231.194059,475
88,3227.683181,451
89,3220.180987,469
90,3231.194059,458
91,3220.180987,450
92,3212.453663,442
93,3220.180987,448
94,3220.180987,447
95,3230.973708,475
96,3220.180987,446
97,3227.683181,457
98,3220.180987,478
99,3220.180987,444
100,3219.661507,447
101,3220.180987,452
102,3220.180987,455
103,3227.683181,453
104,3220.180987,464
105,3227.683181,457
106,3220.180987,448
107,3220.180987,457
108,3220.180987,463
109,3220.180987,474
110,3230.973708,451
111,3220.180987,440
112,3220.180987,480
113,3227.683181,443
114,3220.180987,490
115,3220.180987,472
116,3220.180987,460
117,3227.683181,467
118,3230.973708,480
119,3220.180987,488
120,3227.683181,495
121,3230.973708,468
122,3220.180987,459
123,3220.180987,461
124,3220.180987,446
125,3227.683181,489
126,3227.683181,517
127,3227.683181,452
128,3220.180987,461
129,3220.180987,458
130,3220.180987,498
131,3227.683181,478
132,3220.180987,455
133,3220.180987,466
134,3220.180987,475
135,3227.683181,462
136,3220.180987,475
137,3220.180987,485
138,3227.683181,473
139,3220.180987,472
140,3230.973708,474
141,3220.180987,492
142,3227.683181,458
143,3220.180987,468
144,3227.683181,467
145,3227.683181,473
146,3227.683181,465
147,3231.345599,468
148,3231.194059,455
149,3230.973708,484
150,3220.180987,467
151,3220.180987,466
152,3220.180987,474
153,3227.683181,453
154,3220.180987,465
155,3230.973708,457
156,3220.180987,461
157,3220.180987,463
158,3230.973708,461
159,3231.345599,455
160,3227.683181,463
161,3230.973708,464
162,3230.973708,486
163,3231.194059,482
164,3220.180987,467
165,3220.180987,466
166,3227.683181,462
167,3227.683181,454
168,3227.683181,450
169,3220.180987,454
170,3220.180987,476
171,3220.180987,454
172,3227.683181,466
173,3231.194059,490
174,3220.180987,456
175,3227.683181,453
176,3220.180987,466
177,3227.683181,464
178,3230.973708,543
179,3220.180987,487
180,3230.973708,452
181,3227.683181,462
182,3227.683181,459
183,3227.683181,492
184,3227.683181,479
185,3231.345599,458
186,3231.345599,457
187,3227.683181,465
188,3230.973708,470
189,3231.194059,448
190,3231.345599,459
191,3233.277079,451
192,3227.683181,461
193,3235.875288,463
194,3227.683181,512
195,3233.277079,478
196,3231.345599,456
197,3227.683181,474
198,3241.204489,456
199,3231.194059,469
200,3238.029342,461
201,3274.007607,458
202,3267.103287,460
203,3231.194059,474
204,3272.395204,471
205,3243.295449,484
206,3252.664151,458
207,3243.037280,449
208,3231.345599,473
209,3231.194059,452
210,3274.007607,473
211,3227.683181,468
212,3274.557775,466
213,3274.007607,453
214,3243.574221,462
215,3274.557775,503
216,3272.395204,477
217,3278.312089,457
218,3243.037280,460
219,3262.023111,457
220,3272.395204,466
221,3272.395204,452
222,3272.395204,451
223,3272.395204,452
224,3272.395204,456
225,3274.007607,463
226,3274.557775,526
227,3272.395204,507
228,3243.295449,506
229,3272.395204,453
230,3272.395204,462
231,3272.395204,463
232,3272.395204,462
233,3243.365929,456
234,3272.395204,497
235,3274.007607,481
236,3272.395204,457
237,3274.007607,502
238,3274.557775,459
239,3279.273412,458
240,3274.007607,460
241,3272.395204,466
242,3241.204489,449
243,3272.395204,460
244,3272.395204,458
245,3274.557775,453
246,3274.007607,459
247,3249.590054,466
248,3274.557775,520
249,3274.007607,483
250,3272.395204,468
251,3272.395204,452
252,3272.395204,451
253,3274.007607,454
254,3274.557775,461
255,3272.395204,464
256,3272.395204,457
257,3272.395204,461
258,3274.007607,478
259,3272.395204,497
260,3272.395204,458
261,3272.395204,460
262,3274.007607,460
263,3272.395204,459
264,3272.395204,458
265,3272.395204,466
266,3272.395204,480
267,3272.395204,461
268,3274.007607,453
269,3274.007607,481
270,3272.395204,448
271,3274.557775,462
272,3274.007607,453
273,3272.395204,481
274,3272.395204,464
275,3274.007607,459
276,3272.395204,459
277,3272.395204,457
278,3272.395204,452
279,3274.007607,452
280,3274.007607,499
281,3274.557775,471
282,3272.395204,462
283,3274.007607,451
284,3274.007607,463
285,3274.007607,526
286,3272.395204,573
287,3274.557775,476
288,3272.395204,455
289,3272.395204,451
290,3274.557775,466
291,3272.395204,476
292,3272.395204,577
293,3272.395204,495
294,3265.289167,455
295,3274.557775,456
296,3274.007607,445
297,3272.395204,467
298,3265.289167,455
299,3274.557775,465
300,3272.395204,454
301,3272.395204,499
302,3272.395204,466
303,3274.007607,460
304,3274.007607,478
305,3272.395204,457
306,3274.007607,467
307,3274.007607,460
308,3272.395204,452
309,3274.557775,450
310,3272.395204,459
311,3272.395204,475
312,3274.557775,476
313,3272.395204,482
314,3272.395204,466
315,3274.557775,474
316,3272.395204,459
317,3272.395204,465
318,3274.557775,469
319,3284.483585,455
320,3272.395204,458
321,3272.395204,449
322,3272.395204,476
323,3272.395204,485
324,3272.395204,460
325,3272.395204,466
326,3272.395204,482
327,3272.395204,480
328,3274.557775,476
329,3272.395204,467
330,3272.395204,462
331,3272.395204,466
332,3272.395204,468
333,3272.395204,512
334,3272.395204,481
335,3272.395204,475
336,3284.483585,460
337,3278.312089,464
338,3274.557775,478
339,3272.395204,485
340,3272.395204,502
341,3272.395204,509
342,3274.557775,512
343,3284.483585,540
344,3286.991819,521
345,3272.395204,524
346,3272.395204,547
347,3272.395204,606
348,3272.395204,643
349,3272.395204,650
350,3272.395204,637
351,3284.483585,689
352,3284.483585,672
353,3274.557775,633
354,3259.847677,642
355,3272.395204,645
356,3272.395204,654
357,3274.557775,758
358,3286.258056,762
359,3272.395204,733
360,3272.395204,664
361,3274.557775,630
362,3272.395204,634
363,3286.329317,643
364,3286.258056,626
365,3289.486218,529
366,3272.395204,510
367,3282.178415,553
368,3289.486218,517
369,3278.537669,508
370,3289.486218,490
371,3272.395204,471
372,3278.537669,461
373,3264.154150,466
374,3278.537669,460
375,3278.537669,462
376,3278.537669,461
377,3278.537669,482
378,3272.395204,481
379,3272.395204,467
380,3278.537669,481
381,3291.029490,472
382,3272.395204,463
383,3278.537669,460
384,3285.638201,480
385,3291.029490,462
386,3291.244114,461
387,3278.537669,494
388,3291.029490,496
389,3278.340473,466
390,3279.280679,462
391,3291.244114,460
392,3278.537669,454
393,3291.244114,464
394,3259.847677,453
395,3278.537669,462
396,3278.537669,467
397,3286.415685,450
398,3278.537669,464
399,3286.258056,474
400,3275.359749,458
401,3278.537669,455
402,3278.537669,475
403,3272.395204,459
404,3259.847677,457
405,3278.537669,468
406,3278.537669,457
407,3272.395204,452
408,3278.537669,459
409,3294.352921,471
410,3278.537669,473
411,3278.537669,465
412,3278.537669,451
413,3272.395204,456
414,3272.395204,455
415,3278.537669,455
416,3278.537669,461
417,3286.087670,463
