---------iter: 1
conlict: 32
0,-1,0,0,0,-2,0,0,0,-1,-1,0,-1,-1,0,
0,0,-2,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,
0,-1,-1,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,
0,-1,-1,0,0,-2,0,0,0,-1,0,0,0,-1,-1,
0,1,0,1,0,0,0,0,1,-1,1,0,0,0,1,
0,0,0,0,0,-2,0,-1,0,-1,0,0,-2,0,0,
1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,
3,3,3,3,3,2,3,2,3,3,3,3,0,3,2,
-1,0,0,0,0,-1,0,0,0,0,0,-1,-2,0,-1,
0,0,0,0,0,-2,0,0,0,-1,0,0,-1,-1,-1,
1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,1,
0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,
0,0,0,0,0,-1,0,0,0,0,0,0,-2,-1,-1,
0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,
0,0,0,0,0,-2,0,0,0,0,0,0,-1,-1,-1,
-1,0,0,0,0,-1,0,-1,0,-1,0,0,-2,-1,0,
2,0,-1,2,1,1,1,2,2,0,1,1,2,2,2,
0,-2,0,-2,-2,0,0,1,0,1,0,-1,-3,-1,1,
---------------------
---------iter: 2
conlict: 26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
---------------------
1,-2,0,0,-1,0,1,0,1,0,0,0,-3,1,1,
1,2,0,1,1,2,0,2,1,1,1,1,1,-1,1,
0,-1,0,-1,-2,1,1,0,1,1,0,0,-2,1,0,
-2,-1,-2,-2,-1,0,-1,0,0,-1,-1,-2,-1,-1,-1,
1,-1,-1,1,0,0,0,1,0,0,1,0,-2,-1,0,
0,-2,0,0,-1,-3,0,0,0,-1,-1,-1,-3,0,0,
0,0,-2,0,-1,-2,-1,0,0,-1,-1,-2,-1,0,-1,
0,0,1,1,0,-1,1,1,1,0,0,-1,-1,1,0,
0,0,0,1,1,-1,0,1,1,0,0,-2,1,1,0,
2,0,1,2,1,-1,2,2,2,1,2,1,0,2,1,
-1,-1,-2,-3,-2,0,-1,-1,-1,-2,0,-1,-2,-3,0,
0,-2,0,0,-1,-1,0,-1,0,-1,0,0,-4,0,0,
-1,-1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-2,-1,
0,-2,0,-1,-1,0,0,-1,0,0,0,-1,-3,0,-1,
0,0,1,-1,1,1,0,1,1,1,1,-1,-1,1,0,
1,0,1,1,0,0,1,1,1,0,1,1,-2,-1,0,
0,-1,0,0,-1,-3,0,0,0,0,0,0,-3,0,0,
1,0,1,1,0,-1,0,1,1,1,1,0,0,1,0,
0,-1,0,0,-1,-2,0,0,0,0,0,-1,-2,0,-1,
2,1,2,2,2,0,1,2,2,2,2,0,1,2,1,
0,-1,0,0,-1,-3,0,0,0,0,0,0,-2,0,-1,
0,-1,1,-1,1,1,1,0,1,0,1,1,-2,-1,1,
1,-1,-2,1,0,2,1,2,1,0,0,0,0,1,2,
0,-1,0,0,-1,-2,0,-1,0,-1,-1,-1,-1,0,0,
-1,0,-2,0,0,-1,-1,0,0,-1,0,-1,0,-1,-1,
1,0,0,1,0,0,1,0,1,1,0,1,-1,1,0,
1,1,0,2,2,1,2,2,2,1,2,1,1,2,1,
1,0,0,1,1,-1,0,1,1,0,1,0,1,0,0,
0,-1,0,0,0,-3,0,0,0,-1,-1,0,-1,0,0,
0,0,-2,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
1,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,
0,-1,-1,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
0,-1,-1,0,0,-3,0,0,0,-1,0,0,0,0,-1,
0,1,0,1,0,0,0,0,1,-1,1,0,0,0,1,
0,0,0,0,0,-2,0,-1,0,-1,0,0,-2,0,0,
1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,
3,3,3,3,3,2,3,2,3,3,3,3,0,3,2,
-1,0,0,0,0,-1,0,0,0,0,0,-1,-2,0,-1,
0,0,0,0,0,-2,0,0,0,-1,0,0,-1,-1,-1,
1,1,1,1,1,-2,1,1,1,1,1,1,-1,1,1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-2,0,0,0,0,0,0,-2,0,-1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,-1,
-1,0,0,0,0,-1,0,-1,0,-1,0,0,-2,-1,0,
2,0,-1,2,1,1,1,2,2,0,1,1,2,2,2,
0,-2,0,-2,-2,0,0,1,0,1,0,-1,-3,-1,1,
---------------------
---------iter: 3
conlict: 20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
---------------------
1,-2,0,0,-1,0,1,0,1,0,0,0,-3,1,1,
0,2,0,1,1,2,0,2,1,1,1,1,2,-1,1,
0,-1,0,-1,-2,1,1,0,1,1,0,0,-2,1,0,
-2,-1,-2,-2,-1,0,-1,0,0,-1,-1,-2,-1,-1,-1,
0,-1,-1,1,0,0,0,1,0,0,1,0,-1,-1,0,
0,-2,0,0,-1,-3,0,0,0,-1,-1,-1,-3,0,0,
-1,0,-2,0,-1,-2,-1,0,0,-1,-1,-2,0,0,-1,
0,0,1,1,0,-1,1,1,1,0,0,-1,-1,1,0,
0,0,0,1,1,-1,0,1,1,0,0,-2,1,1,0,
1,0,1,2,1,-1,2,2,2,1,2,1,1,2,1,
-1,-1,-2,-3,-2,0,-1,-1,-1,-2,0,-1,-2,-3,0,
0,-2,0,0,-1,-1,0,-1,0,-1,0,0,-4,0,0,
-1,-1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-2,-1,
0,-2,0,-1,-1,0,0,-1,0,0,0,-1,-3,0,-1,
0,0,1,-1,1,1,0,1,1,1,1,-1,-1,1,0,
1,0,1,1,0,0,1,1,1,0,1,1,-2,-1,0,
0,-1,0,0,-1,-3,0,0,0,0,0,0,-3,0,0,
1,0,1,1,0,-1,0,1,1,1,1,0,0,1,0,
0,-1,0,0,-1,-2,0,0,0,0,0,-1,-2,0,-1,
2,1,2,2,2,0,1,2,2,2,2,0,1,2,1,
0,-1,0,0,-1,-3,0,0,0,0,0,0,-2,0,-1,
0,-1,1,-1,1,1,1,0,1,0,1,1,-2,-1,1,
0,-1,-2,1,0,2,1,2,1,0,0,0,1,1,2,
0,-1,0,0,-1,-2,0,-1,0,-1,-1,-1,-1,0,0,
-1,0,-2,0,0,-1,-1,0,0,-1,0,-1,0,-1,-1,
1,0,0,1,0,0,1,0,1,1,0,1,-1,1,0,
1,1,0,2,2,1,2,2,2,1,2,1,1,2,1,
1,0,0,1,1,-1,0,1,1,0,1,0,1,0,0,
0,-1,0,0,0,-3,0,0,0,-1,-1,0,-1,0,0,
0,0,-2,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
1,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,
0,-1,-1,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
0,-1,-1,0,0,-3,0,0,0,-1,0,0,0,0,-1,
0,1,0,1,0,0,0,0,1,-1,1,0,0,0,1,
0,0,0,0,0,-2,0,-1,0,-1,0,0,-2,0,0,
1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,
0,0,0,0,0,-1,0,-1,0,0,0,0,-3,0,-1,
-1,0,0,0,0,-1,0,0,0,0,0,-1,-2,0,-1,
0,0,0,0,0,-2,0,0,0,-1,0,0,-1,-1,-1,
1,1,1,1,1,-2,1,1,1,1,1,1,-1,1,1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-2,0,0,0,0,0,0,-2,0,-1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,-1,
-1,0,0,0,0,-1,0,-1,0,-1,0,0,-2,-1,0,
2,0,-1,2,1,1,1,2,2,0,1,1,2,2,2,
-1,-2,0,-2,-2,0,0,1,0,1,0,-1,-2,-1,1,
---------------------
---------iter: 4
conlict: 20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
---------------------
1,-3,0,0,-1,0,1,0,1,0,0,0,-2,1,1,
-2,0,-2,-1,-1,0,-2,0,-1,-1,-1,-1,0,-3,-1,
0,-2,0,-1,-2,1,1,0,1,1,0,0,-1,1,0,
-2,-1,-2,-2,-1,0,-1,0,0,-1,-1,-2,-1,-1,-1,
0,-1,-1,1,0,0,0,1,0,0,1,0,-1,-1,0,
0,-3,0,0,-1,-3,0,0,0,-1,-1,-1,-2,0,0,
-1,0,-2,0,-1,-2,-1,0,0,-1,-1,-2,0,0,-1,
0,-1,1,1,0,-1,1,1,1,0,0,-1,0,1,0,
0,0,0,1,1,-1,0,1,1,0,0,-2,1,1,0,
1,0,1,2,1,-1,2,2,2,1,2,1,1,2,1,
-1,-1,-2,-3,-2,0,-1,-1,-1,-2,0,-1,-2,-3,0,
0,-3,0,0,-1,-1,0,-1,0,-1,0,0,-3,0,0,
-1,-1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-2,-1,
0,-3,0,-1,-1,0,0,-1,0,0,0,-1,-2,0,-1,
0,0,1,-1,1,1,0,1,1,1,1,-1,-1,1,0,
1,0,1,1,0,0,1,1,1,0,1,1,-2,-1,0,
0,-2,0,0,-1,-3,0,0,0,0,0,0,-2,0,0,
1,0,1,1,0,-1,0,1,1,1,1,0,0,1,0,
0,-2,0,0,-1,-2,0,0,0,0,0,-1,-1,0,-1,
2,1,2,2,2,0,1,2,2,2,2,0,1,2,1,
0,-1,0,0,-1,-3,0,0,0,0,0,0,-2,0,-1,
0,-1,1,-1,1,1,1,0,1,0,1,1,-2,-1,1,
0,-1,-2,1,0,2,1,2,1,0,0,0,1,1,2,
0,-2,0,0,-1,-2,0,-1,0,-1,-1,-1,0,0,0,
-1,0,-2,0,0,-1,-1,0,0,-1,0,-1,0,-1,-1,
1,-1,0,1,0,0,1,0,1,1,0,1,0,1,0,
1,1,0,2,2,1,2,2,2,1,2,1,1,2,1,
1,0,0,1,1,-1,0,1,1,0,1,0,1,0,0,
0,-2,0,0,0,-3,0,0,0,-1,-1,0,0,0,0,
0,0,-2,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
1,-1,1,1,1,-1,1,1,1,0,0,1,1,1,0,
0,-1,-1,0,0,-2,0,0,0,-1,0,-1,0,0,-1,
0,-1,-1,0,0,-3,0,0,0,-1,0,0,0,0,-1,
0,1,0,1,0,0,0,0,1,-1,1,0,0,0,1,
0,-1,0,0,0,-2,0,-1,0,-1,0,0,-1,0,0,
1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,
0,-1,0,0,0,-1,0,-1,0,0,0,0,-2,0,-1,
-1,0,0,0,0,-1,0,0,0,0,0,-1,-2,0,-1,
0,0,0,0,0,-2,0,0,0,-1,0,0,-1,-1,-1,
1,0,1,1,1,-2,1,1,1,1,1,1,0,1,1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,-1,0,0,0,-2,0,0,0,0,0,0,-1,0,-1,
0,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,-1,
-1,0,0,0,0,-1,0,-1,0,-1,0,0,-2,-1,0,
2,0,-1,2,1,1,1,2,2,0,1,1,2,2,2,
-1,-2,0,-2,-2,0,0,1,0,1,0,-1,-2,-1,1,
---------------------
---------iter: 5
conlict: 18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
